,tel,link,descricao
NATURA LIGHT,+55 51 3447-5434,"['https://m.facebook.com/profile.php?id=571659559703757&__tn__=C-R', 'https://www.instagram.com/naturallightalvorada/?hl=en', 'https://www.solutudo.com.br/empresas/rs/alvorada/super-minimercados/natura-light-10198954', 'https://inteligue.com.br/natura-light', '/search?q=NATURA+LIGHT,+ALVORADA+-+RS&tbm=isch&source=univ&fir=C0Wh0Kwsh02A9M%252C0mA5oyRMSIyGAM%252C_%253B-m-fM1ng3Evh9M%252CMQCqC1-QynoP4M%252C_%253B6g8GGxpebLWb_M%252CMaVt2vOz-wBVzM%252C_%253B8XMlVyyECqfzBM%252C5uzLxfmRKcP8eM%252C_%253BOFHxETiDRK60bM%252C9xMNbkf-NhSKlM%252C_%253BYieVBF8YYOHJ2M%252CKKfN1vZWhLKWlM%252C_%253BSkrvQkdzo6VA3M%252CFTSYKii9pLYAFM%252C_%253Be4vwN1c-fDShtM%252Che7ROs8dtZsvUM%252C_%253BpADo5GKKXMNzrM%252C5uzLxfmRKcP8eM%252C_%253BlCBYYdbOr8q0RM%252CWzOup-NDZxdwwM%252C_&usg=AI4_-kQzq63YiRSLlTXnEaYYMsO8NTD6dg&sa=X&ved=2ahUKEwiyq4-p3pb9AhU0EFkFHWU7DsYQjJkEegQIIhAC', 'https://www.hagah.com.br/natura-light-presidente-getulio-vargas-1445', 'https://www.empresafone.com.br/empresa/natura-light-alvorada-rs-bela-vista-2437678', 'https://www.apontador.com.br/local/rs/alvorada/alimentos/C40263475B4E4S4E43/natura_light.html', 'https://www.econodata.com.br/consulta-empresa/08962100000100-CARLOS-ALBERTO-DE-OLIVEIRA-PRODUTOS-NATURAIS']","['2517 Followers, 130 Following, 310 Posts - See Instagram photos and videos from Natural Light Alvorada (@naturallightalvorada)', 'A empresa Natura Light trabalha desde 2007 na categoria Super - Minimercados na cidade de Alvorada, RS na Avenida Av Presidente Vargas, Nº 1445 - Centro.', 'NATURA LIGHT ; SUPERMERCADO TEKA · (51) 3443-941... ; MERCADO CARLESSO · (51) 3443-313... ; NATURA LIGHT · (51) 3411-272... ; MINIMERCADO J S · (51) 3442-978...', 'Natura Light. Avenida Presidente Getúlio Vargas, 1445 Bela Vista - Alvorada / RS - CEP 94810-000.', 'Através da sua pesquisa por Suplementos alimentares em Alvorada - RS, selecionamos como uma das melhores opções perto de você a empresa Natura Light.', '... as fotos e as avaliações do Natura Light especializado em null localizado em Avenida Av Presidente Vargas, 1445, 94810-000, Centro, Alvorada, RS.', 'Consulte o CNPJ da NATURA LIGHT de Alvorada, RS, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de funcionários,\xa0...']"
MINIMERCADO PORTO,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/rs/alvorada/super-minimercados/minimercado-porto-verde-10628547', 'https://m.facebook.com/people/Fruteira-e-Mini-Mercado-Vit%C3%B3ria/100063921610653/', 'https://www.procuroacho.com/empresas/rs/alvorada/45.907.107/0001-56/mercado-porto-verde', 'https://www.listaamarela.com.br/empresa/rs/alvorada/minimercado_ponto_certo_9165218', 'https://www.econodata.com.br/consulta-empresa/45907107000156-MINIMERCADO-TOZI-E-RODRGIUES-LTDA', 'https://cnpj.biz/45907107000156']","['A empresa Minimercado Porto Verde trabalha há mais de 5 anos na categoria Super - Minimercados na cidade de Alvorada, RS na Rua Cento E Cinqüenta E Dois,\xa0...', 'Fruteira e Mini Mercado Vitória is at Porto Verde Alvorada Rs. Aug 19, 2020\U000f078b\U000f07e0. Atenção Porto Verde e Algarve, promoção relâmpago ,', 'Informações da Empresa Mercado Porto Verde - 45.907.107/0001-56. ... Localizada em Alvorada / RS, a empresa é uma Matriz do tipo Sociedade Empresária\xa0...', 'Na Lista Amarela você encontra o telefone, endereço e mais informações sobre Minimercado Ponto Certo em Alvorada, RS.', '45.907.107/0001-56 BAIXADA MATRIZ. MINIMERCADO TOZI E RODRGIUES LTDA. 94.856-410. RUA CENTO E QUARENTA E OITO 11, - JARDIM ALGARVE. ALVORADA, RS. Comércio\xa0...', 'Apr 5, 2022 — Todos os dados da empresa Mercado Porto Verde Minimercado Tozi e Rodrgiues LTDA com CNPJ 45.907.107/0001-56 - 45907107000156 de Alvorada/RS.']"
MERCADO E TRANSPORTE ALINE,NAO DISPONIBILIZADO,"['https://www.apontador.com.br/local/sc/chapeco/alimentos/C402805556524N5245/mercado_e_transporte_aline.html', 'https://cnpj.biz/05532772000198', 'http://cnpj.info/Mercado-e-Transportes-Aline-Mercado-e-Transporte-Aline', 'https://paginaamarela.com.br/empresa/mercado-e-transporte-aline/chapeco/sc/11305434', 'https://applocal.com.br/empresa/mercado-e-transporte-aline/chapeco/sc/11307143', 'https://www.descubraonline.com/guia/sc/chapeco/mercado-e-transporte-aline-05532772000198/', 'https://local.infobel.br.com/BR100585905/mercado_e_transporte_aline-chapeco.html', 'https://meagrega.com/local/mercado-e-transporte-aline/', 'https://www.chapeco.org/negocios/14959/mercado-e-transp-aline-ltda-me-05532772000198/']","['Mercado e Transporte Aline. Rua Augustinho Brighenti, E LOTEAM. JD DO LAGO, Efapi,Chapecó - SC, CEP: 89815-245. 0 avaliações. Aberto agora.', 'Todos os dados da empresa Mercado e Transporte Aline Mercado e Transportes Aline LTDA com CNPJ 05.532.772/0001-98 - 05532772000198 de Chapecó/SC. Telefone.', 'Consulta CNPJ da empresa Mercado e Transportes Aline LTDA | Mercado e Transporte Aline. ... Fantasia nome, MERCADO E TRANSPORTE ALINE ... CHAPECO - SC', 'Veja abaixo nossas informações de contato, como nosso telefone e endereço. Rua Augustinho Brighenti, 145 no Bairro: Efapi Cidade: Chapecó, SC. Ver\xa0...', 'Mercado e Transporte Aline economia todos os dias! Rua Augustinho Brighenti, 145 no Bairro: Efapi Cep: 89809-830 Cidade: Chapecó, SC.', 'Mercado E Transporte Aline em Chapecó, Santa Catarina. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Mercado e Transporte Aline - ALIMENTAÇÃO GERAL (RETALHO), Chapecó, 89809, Rua Augustinho Brighenti 145, , Brasil, Nesta página ... Santa Catarina - Brazil.', 'Mercado E Transporte Aline fica localizado em R augustinho brighenti, 145 – cs e – efapi, Chapecó – Santa Catarina, 89809-830 e atua na área de Mercados\xa0...', 'Telefone: +55 (49)3285-649. Endereço: Rua AUGUSTINHO BRIGHENTI – Nº 145 E – J. DO LAGO – EFAPI CEP 89809830 – Chapecó – Santa Catarina.']"
BAR DO ELO,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/sc/chapeco/super-minimercados/bar-do-elo-10094632', 'https://inteligue.com.br/bar-do-elo', 'https://www.zapia.digital/chapeco-sc/jardim-america/bares/bar-do-elo/2437513', 'https://www.procuroacho.com/empresas/sc/chapeco/01.188.868/0001-20/bar-do-elo', '/search?q=BAR+DO+ELO,+CHAPECO+-+SC&npsic=0&rflfq=1&rldoc=1&rllag=-27095166,-52618701,1653&tbm=lcl&sa=X&ved=2ahUKEwi2_ua63pb9AhUSVDUKHY25D00QtgN6BAgfEAE', 'https://www.guiatelefone.com/chapeco-sc/mercados-e-supermercados/2439468/bar-do-elo', 'https://paginaamarela.com.br/empresa/bar-do-elo/chapeco/sc/11304356', 'https://cnpj.biz/01188868000120', 'https://brazilguide.net/c/eloir-rosa-01188868000120/amp', '/search?q=BAR+DO+ELO,+CHAPECO+-+SC&tbm=isch&source=univ&fir=IAob2Ch-kdWDeM%252C2d77YNf6FA7gSM%252C_%253BbJ7n4UNmhTBMKM%252CU4Y8rARMgaDrxM%252C_%253BOxARZvm5Y8SxCM%252COobxtg2i2H4f7M%252C_%253BwQU8zp_gtJvXsM%252CKIF90vlR6oxHjM%252C_%253BlNm2m73aIR6_hM%252Co9Xa6lKzvVSX2M%252C_%253BJqCOKMaA_DKTOM%252Cgfp8c_LQ9nT4LM%252C_%253BY9pGEZmdvvYDoM%252ChAmBzepoxOcqSM%252C_%253BNVIrcMKwI6_-PM%252C0ScW19jWrrewkM%252C_%253Bo1R_4Gm42K1soM%252CP7n58h7J6ysyqM%252C_%253B_8G1Hfq6Wc_oqM%252CkOgIqiRhB-26zM%252C_&usg=AI4_-kRrvGc_E4maE7w053Hc8ecTwyZWWw&sa=X&ved=2ahUKEwi2_ua63pb9AhUSVDUKHY25D00QjJkEegQIKxAC', 'https://www.elo7.com.br/lista/cha-bar-local-chapeco-sc']","['A empresa Bar Do Elo trabalha desde 1996 na categoria Super - Minimercados na cidade de Chapecó, SC na Rua Castro Alves - E, Nº 1570 - E - São Cristóvão.', 'Veja o telefone e endereço da empresa BAR DO ELO Chapecó, Supermercados em Chapecó - SC. R Castro Alves, Jardim América. Fone (49) 3324-605...', 'A empresa BAR DO ELO atua no segmento de Bares e está localizada na Rua Castro Alves, 1570, no bairro Jardim América em Chapecó/SC\xa0...', 'A empresa foi fundada há 26 anos em 12/03/1996 através do CNPJ 01.188.868/0001-20, razão social Eloir Rosa e nome fantasia Bar do Elo. Localizada em Chapeco\xa0...', 'Consulte a nossas ofertas. estamos no endereço Rua Castro Alves, 1570 - E, no bairro de Jardim América na cidade de Chapecó, SC.', 'Procurando uma ótima opção de Bar em Chapecó, SC? Contato: ☎ Telefone (49)... Bar do Elo é um dos melhores Bares na sua região! Aqui você pode desfrutar da\xa0...', 'Todos os dados da empresa Bar do Elo Eloir Rosa com CNPJ 01.188.868/0001-20 - 01188868000120 de Chapecó/SC. Telefone, Endereço, Situação, CNAE(s)...', 'Nome: Bar do Elo. Localização. CEP: 89803-111. Endereço: Rua Castro Alves - E, 1570. Complemento: E. Bairro: São Cristóvão. Cidade/UF: Chapecó/SC\xa0...', 'Cha Bar Local Chapeco Sc feitas especialmente para você. Mais de 67 produtos exclusivos. A maior variedade de produtos e com diversas opções de pagamento..']"
MERCADO HERTZ,NAO DISPONIBILIZADO,"['https://www.econodata.com.br/consulta-empresa/04794612000154-ALEXANDRE-CAGOL', 'https://www.procuroacho.com/empresas/sc/chapeco/04.794.612/0001-54/mercado-hertz', 'https://cnpj.biz/83161869000145', 'https://www.benditoguia.com.br/empresa/mercado-hertz-palmital-chapeco-sc', 'https://transparencia.cc/dados/cnpj/83161869000145-SC-gil-hertz/', 'https://consultas.plus/lista-de-empresas/santa-catarina/chapeco/83161869000145-gil-hertz/', 'https://maps.me/catalog/shops/shop-supermarket/supermercado-royal-9223372037048306809/', '/search?q=MERCADO+HERTZ,+CHAPECO+-+SC&tbm=isch&source=univ&fir=icOKKPQJ_bELUM%252C0QWCyl4L-nj2vM%252C_%253BAHtJsi7U_z6ZIM%252CCaNn2jr_mGHN5M%252C_%253Bo3Myl72UCncnBM%252CqjDng_zZ7LVc3M%252C_%253Bjx1jVqwJHRdcVM%252CzD6GnzAgN4hMCM%252C_%253BE7sfJqGqm3k3TM%252CWBX0aKp9ilmNWM%252C_%253Bi-glFyK5TmXDIM%252CexJr24NnskEg7M%252C_%253BtkuqvQ2E5z33TM%252CqjDng_zZ7LVc3M%252C_%253B33OOEoIaPILu-M%252CanSfK9K2VbdzXM%252C_%253BuaxS6EIsup8S9M%252C1Xww1HnpPM2hjM%252C_%253BLgqkuhwvQOvXdM%252CtO5uDNEj6BDi0M%252C_&usg=AI4_-kRTV5QKhs7Ac_MHQ2lbp5EpKnqtZQ&sa=X&ved=2ahUKEwj_zMnA3pb9AhXfMlkFHSSoBQMQjJkEegQIJRAC']","['Consulte o CNPJ da MERCADO HERTZ de Chapecó, SC, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de funcionários,\xa0...', 'Informações da Empresa Mercado Hertz - 04.794.612/0001-54. ... Localizada em Chapeco / SC, a empresa é uma Matriz do tipo Empresário (Individual),\xa0...', 'A empresa Mini Mercado Hertz de CNPJ 83.161.869/0001-45, fundada em 11/06/1991 e com razão social Gil Hertz, está localizada na cidade Chapecó do estado Santa\xa0...', 'Mercado Hertz Palmital Chapecó SC - Supermercado em Chapecó localizada no endereço R. Alagoas, 89-175 - Palmital, Chapecó - SC, 89814-657, Brazil.', 'Nov 6, 2022 — Resumo da Empresa Mini Mercado Hertz ... uma MATRIZ do tipo Empresário (Individual), de porte ""DEMAIS"" que está localizada em Chapeco - SC.', 'Jun 11, 1991 — A empresa Gil Hertz, aberta em 11/06/1991, é uma MATRIZ do tipo Empresário (Individual) que está situada em Chapecó – SC.', 'Avenida Nereu Ramos (Rua Kasulo), Chapecó, SC, 89813-000, Brazil, GPS: -27.123848,-52.60497. People say about this place. Features. More in Barcelona.']"
MINI BARKI,NAO DISPONIBILIZADO,"['/search?q=MINI+BARKI,+CHAPECO+-+SC&tbm=isch&source=univ&fir=4vKbRamDvUtsfM%252C8xr9FUmkR-wBRM%252C_%253BlA9leRjhGs_yWM%252C1kKX-w9Dm4_UdM%252C_%253BcOLM7bhEroyrxM%252CMy0CV_uU77wkUM%252C_%253BppNs-KB2AcNq3M%252CQ6fagAObAamaFM%252C_%253B5KIXSCrLLbz1nM%252CMy0CV_uU77wkUM%252C_%253BDY02bPhX9cQ3cM%252CfC391AsjdVv-gM%252C_%253B_DOUSerxZ1Lk2M%252CQ6fagAObAamaFM%252C_%253BoBNDNSVBQ3yEGM%252CMy0CV_uU77wkUM%252C_%253BshMpucwksNfmWM%252CuJgfPkDwkm50OM%252C_%253Bq-D-zOj2KN6UBM%252CMy0CV_uU77wkUM%252C_&usg=AI4_-kRVUcL53m-b06hQ7hirn7g1gs1Dsw&sa=X&ved=2ahUKEwiC4q3G3pb9AhVDFlkFHYjPBpYQjJkEegQIChAC', 'https://www.apontador.com.br/local/sc/chapeco/alimentos/C406632507523E5239/mini_barki.html', 'https://cnpj.biz/06228643000173', 'http://brfirmas.org/Mini+Barki-3606125', 'https://transparencia.cc/dados/cnpj/06228643000173-SC-paulo-barki/', 'https://www.facebook.com/CineCoffee/', 'https://www.montclairlocal.news/spc/?wptouch_switch=mobile&redirect=//pentahcfortpopvieres.cf/143wwwmontclairlocalnewscagi651', 'https://consultas.plus/lista-de-empresas/santa-catarina/chapeco/06228643000173-paulo-barki/', 'https://br.pinterest.com/pin/790452172092692798/']","['Localização. Rua Ventura Migliorini, d, Santo Antônio, 89815-450, Chapecó - SC. rota pronta · Faça login para enviar fotos. Lugares para comer\xa0...', 'Apr 28, 2004 — Mini Barki Paulo Barki 06.228.643/0001-73 ; CNPJ: 06.228.643/ ; Razão Social: Paulo Barki ; Nome Fantasia: Mini Barki ; Data da Abertura: 28/04/2004\xa0...', 'Mini Barki ; Mercado Alcedin. Rua Adriano Figueiro 150, Chapecó, SC 89815-550. Distância: 0.4915 quilômetros ; Cristal Alimentos - Sto Antônio. Rua Goiás 172e,\xa0...', 'A empresa Paulo Barki, CNPJ 06.228.643/0001-73, de 28/04/2004, está com a situação ATIVA na RFB. Veja todos os Detalhes.', 'Cine e Coffee, Chapecó. 1025 likes · 2 talking about this · 413 were here. Loja de cupcake. ... Adriana Piazza and Maria Barki ... Mini bolo kitkat.', 'Small business ideas uk 2012, Zigarre maduro, Kv pushp vihar new delhi, ... Us federal reserve board of directors, Samsung sc-d963, Baja confirmada mw2,\xa0...', 'A empresa Paulo Barki, aberta em 28/04/2004, é uma MATRIZ do tipo Empresário (Individual) que está situada em Chapecó – SC.', ""Award-winning architects Sotolongo, Salman and Henderson blend Oak Park's ... Plantas e afins on Instagram: “Planta do Felicità, em Chapecó-SC 156m²,\xa0...""]"
MERCEARIA E BAR MUNARI,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/sc/chapeco/super-minimercados/mercearia-e-bar-munari-10194295', 'https://www.procuroacho.com/empresas/sc/chapeco/08.647.347/0001-32/mercearia-e-bar-munari', 'https://www.apontador.com.br/local/sc/chapeco/alimentos/C40563880A165C165F/mercearia_e_bar_munari.html', 'https://www.econodata.com.br/consulta-empresa/08647347000132-LORENA-MUNARI', 'https://www.diariocidade.com/sc/chapeco/guia/mercearia-e-bar-munari-08647347000132/', 'https://www.descubraonline.com/guia/sc/chapeco/mercearia-e-bar-munari-08647347000132/', 'https://applocal.com.br/empresa/mercearia-e-bar-munari/chapeco/sc/11307164', 'https://paginaamarela.com.br/empresa/mercearia-e-bar-munari/chapeco/sc/11305455', 'https://cidadeurgente.com/sc/chapeco/guia/mercearia-e-bar-munari-08647347000132/']","['A empresa Mercearia E Bar Munari trabalha há mais de 15 anos na categoria Super - Minimercados na cidade de Chapecó, SC na Rua Coronel Ernesto Bertaso,\xa0...', 'Localizada em Chapeco / SC, a empresa é uma Matriz do tipo Empresário (Individual), de porte ""Micro Empresa"" e atualmente encontra-se Ativa na Receita Federal.', '... o telefone, o endereço, as fotos e as avaliações do Mercearia e Bar Munari ... Rua Coronel Ernesto F Bertaso, 558, E, 89803-270, São Cristóvão, Chapecó, SC.', 'Consulte o CNPJ da MERCEARIA E BAR MUNARI de Chapecó, SC, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'A empresa Mercearia E Bar Munari, localizada no bairro Jardim America, em Chapecó-SC foi fundada em 2007. A atividade principal da empresa é Comércio\xa0...', 'Mercearia E Bar Munari em Chapecó, Santa Catarina. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Ligue (49)... Precisa ir ao supermercado? Venha para Mercearia e Bar Munari - Mercearias em Chapecó, SC. Confira nossas ofertas e realize aqui suas compras.', 'Mercearia e Bar Munari - Mercearias está no bairro Jardim América na cidade de Chapecó, SC. Veja aqui o telefone ☎ Telefone (49)... e o endereço completo\xa0...', 'Mercearia E Bar Munari em Chapecó - SC, Santa Catarina. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Guia\xa0...']"
MERCADO SINUELO,+55 49 3323-4748,"['https://www.solutudo.com.br/empresas/sc/chapeco/super-minimercados/mercado-sinuelo-10153756', 'https://www.econodata.com.br/consulta-empresa/05618714000181-SINUELO-COMERCIO-DE-ALIMENTOS-LTDA', 'https://www.apontador.com.br/local/sc/chapeco/alimentos/C4013996390F2N0F2A/mercado_sinuelo.html', 'https://www.descubraonline.com/guia/sc/chapeco/mercado-sinuelo-05618714000181/', 'https://cnpj.biz/05618714000181', 'https://cidadeurgente.com/sc/chapeco/guia/mercado-sinuelo-05618714000181/', 'https://nicelocal.br.com/chapeco/shops/mercado_sinuelo/', 'https://www.diariocidade.com/sc/chapeco/guia/mercado-sinuelo-05618714000181/', 'https://br.todosnegocios.com/pt/mercado-sinuelo-49-3323-4748']","['Mercado Sinuelo ; Endereço. Rua Guarulhos,, 185, Passo Dos Fortes - E Chapecó/SC - CEP 89805-750 ; Telefone. 49321-6214 • 49321-6214 ; Email. contajuris@contajuris\xa0...', 'Consulte o CNPJ da MERCADO SINUELO de Chapecó, SC, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de funcionários,\xa0...', 'Mercado Sinuelo. Rua Guarulhos, e, Passo dos Fortes,Chapecó - SC, CEP: 89805-750. 0 avaliações. Aberto agora. Dom: 10:00 às 18:00. Seg à Sáb: 09:00 às 20:00.', 'Confira abaixo os telefones, endereço e e-mail para contato de Mercado Sinuelo em Chapecó, Santa Catarina. SINUELO COMERCIO DE ALIMENTOS LTDA com o CNPJ 05.618.', 'CNPJ: 05.618.714/ ; Razão Social: Sinuelo Comercio de Alimentos LTDA ; Nome Fantasia: Mercado Sinuelo ; Data da Abertura: 21/03/2003 19 anos, 10 meses e 14 dias.', 'Mercado Sinuelo em Chapecó - SC, Santa Catarina. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Guia da\xa0...', 'Mercado Sinuelo,: localização da loja e detalhes de contato, comentários de ... Brasil, 89805-760, Chapecó - SC, R. Guarulhos, 185 - Passo dos Fortes.', 'Mercado Sinuelo em Chapecó - SC, Santa Catarina. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário\xa0...', 'Guarulhos, 185 - Passo dos Fortes, Chapecó - SC, 89805-760, Brazil, Santa Catarina. Q3. Há um contato principal do Mercado Sinuelo? Você pode contatar a Mercado\xa0...']"
SUPERMERCADO ROMANSIN,+55 49 3329-4351,"['https://www.facebook.com/SupermercadoRomansin.Chapeco/', '/search?q=SUPERMERCADO+ROMANSIN,+CHAPECO+-+SC&tbm=isch&source=univ&fir=K2kWmY-XRgj1bM%252CgehlQLBkB9tSFM%252C_%253B9VbnQeefIWzV5M%252C5uks7_FVDwM1UM%252C_%253BprZOeUC6MyOaVM%252CgehlQLBkB9tSFM%252C_%253BoT8qAs_-Bt9DHM%252C5uks7_FVDwM1UM%252C_%253BYmPBkd9XtyLKhM%252CgehlQLBkB9tSFM%252C_%253B4S4hOUb7p0wgoM%252CgehlQLBkB9tSFM%252C_%253BrZR9msHrS0ZboM%252C5uks7_FVDwM1UM%252C_%253BqFiJaY1ZpdwItM%252CYRDlPjbbLQee8M%252C_%253BopCcoxArpLKLqM%252C5uks7_FVDwM1UM%252C_%253BlTPWNv9SJ86amM%252CgehlQLBkB9tSFM%252C_&usg=AI4_-kTa_DN1acQ2FGS5tF1Ywh0rct_cdw&sa=X&ved=2ahUKEwi31enX3pb9AhXJGFkFHRl1CBUQjJkEegQICxAC', 'https://www.solutudo.com.br/sc/chapeco/super-minimercados/supermercado-romansin-10167619', 'https://soamaps.com/country/BR/1947305/supermercado-romansin', 'https://www.benditoguia.com.br/empresa/supermercado-romansin-universitario-chapeco-sc', 'https://brazilfirmas.com/santa-catarina/supermercado-romansin-1249129', 'https://br.todosnegocios.com/pt/supermercado-romansin-49-3329-4351', 'https://nicelocal.br.com/chapeco/shops/supermercado_romansin/', 'https://cidadeurgente.com/sc/chapeco/guia/supermercado-romansin-06864464000122/']","['Supermercado Romansin · Page · Local business · Rua tapajós 515d Bairro Universitário, Chapecó, SC, Brazil · +55 49 3329-4351 · clovis.romansin@gmail.com · See More\xa0...', 'A empresa Supermercado Romansin trabalha há mais de 18 anos na categoria Super - Minimercados na cidade de Chapecó, SC na Rua Tapajos,\xa0...', 'Address. R. Tapajós, 515 - Universitário, Chapecó - SC, 89814-350, Brazil ; Place Types. Supermarket ; Coordinate. -27.1251373, -52.6140428 ; Ratings. 3.9.', 'Supermercado Romansin Universitário Chapecó SC - Supermercado em Chapecó localizada no endereço R. Tapajós, 515 - Universitário, Chapecó - SC, 89814-350,\xa0...', 'Comentários sobre Market Supermercado Romansin, Santa Catarina, números de telefone, endereços, ... Endereço, R. Tapajós, 515 - Universitário, Chapecó - SC.', 'A Supermercado Romansin está localizada em R. Tapajós, 515 - Universitário, Chapecó - SC, 89814-350, Brazil, Santa Catarina.', 'Supermercado Romansin,: localização da loja e detalhes de contato, comentários de ... Brasil, 89814-350, Chapecó - SC, R. Tapajós, 515 - Universitário.', 'Supermercado Romansin em Chapecó - SC, Santa Catarina. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Guia\xa0...']"
MERCEARIA DO TONINHO,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/mg/ribeirao-neves/super-minimercados/mercearia-do-toninho-10136782', 'https://www.descubraonline.com/guia/mg/ribeirao-das-neves/mercearia-do-toninho-04537128000140/', 'https://www.diariocidade.com/mg/ribeirao-das-neves/guia/mercearia-do-toninho-04537128000140/', 'https://www.planetabrasileiro.com/mercearia-do-toninho-ribeirao-das-neves-mg-F1206C30313D7', 'https://cnpj.biz/04537128000140', 'https://www.locaisdobrasil.com.br/encontre/materiais-para-construcao/ribeirao-das-neves-mg/deposito-do-toninho/63a9ac479357435fb4b0b0ff', 'https://consultas.plus/lista-de-empresas/minas-gerais/ribeirao-das-neves/04537128000140-antonio-carlos-de-paula/', 'https://www.econodata.com.br/consulta-empresa/16945677000132-ANTONIO-ALBERTO-DE-LIMA']","['A empresa Mercearia Do Toninho trabalha desde 2001 na categoria Super - Minimercados na cidade de Ribeirão das Neves, MG na Rua Robson Eustaquio Da Silva,\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Mercearia Do Toninho em Ribeirão das Neves, Minas Gerais. ; Razão Social: ANTONIO CARLOS DE PAULA\xa0...', 'Confira no mapa como chegar em Mercearia Do Toninho, no endereço: Rua Robson Eustaquio da Silva, 974, Cidade Neviana, Ribeirão das Neves-MG. CEP: 33808-290 .', 'alimentos - supermercados, supermercados - endereço: Rua 18, 34 - Cj Liberdade - Ribeirão das Neves, Minas Gerais - telefone: +55 (31) 362405.', 'Todos os dados da empresa Mercearia do Toninho Antonio Carlos de Paula com CNPJ 04.537.128/0001-40 - 04537128000140 de Ribeirão das Neves/MG. Telefone...', 'Depósito Do Toninho em Ribeirão das Neves - MG, melhor Materiais para Construção da região. Veja como chegar no endereço, horário de funcionamento,\xa0...', 'A empresa Antonio Carlos De Paula, aberta em 02/07/2001, é uma MATRIZ do tipo Empresário (Individual) que está situada em Ribeirão das Neves – MG.', 'Consulte o CNPJ da BAR E MERCEARIA DO TONINHO de Poços de Caldas, MG, seus sócios e contatos como telefones, emails e website, ... RIBEIRAO DAS NEVES, MG.']"
