,tel,link,descricao
ESSENZA,NAO DISPONIBILIZADO,"['https://www.yelp.com/biz/essenza-curitiba-2', 'https://essenzamel.com.br/', 'https://www.facebook.com/EssenzaCtba/', 'https://www.essenza.com.br/', 'https://www.instagram.com/essenza.estetica_/?hl=en', 'https://www.linkedin.com/company/essenza-boutique', 'https://www.zoominfo.com/c/essenza/532758674']","['Telefone: (41) 3016-1613 Televendas; Whatsapp: (41) 99808-8594; Skype: E-mail: vendas@essenza.com.br. Horário de Atendimento; seg a sex das 08h às 18h.', ""◽Estética Corporal e Facial Avenida João Gualberto - 1375 (Unidade Juvevê) ☎️ 41 3014-3000 41 99896-6591 www.essenza.top · Spa's profile picture. Spa."", 'Website: http://essenzaboutique.com.br. Industries: Retail. Company size: 11-50 employees. Headquarters: Curitiba, Paraná\xa0...', 'View Essenza (www.essenzamel.com.br) location in Parana, Brazil , revenue, industry and ... 450 Rua Campos Sales, Curitiba, Parana, 80000-000, Brazil.']"
ASCIONE & CARVALHO COMERCIO E REPRESENTACOES,NAO DISPONIBILIZADO,"['https://www.econodata.com.br/consulta-empresa/06975108000186-ASCIONE-CARVALHO-COMERCIO-E-REPRESENTACOES-LTDA', 'https://www.descubraonline.com/guia/pr/curitiba/ascione-carvalho-comercio-e-representacoes-06975108000186/', 'https://cidadeurgente.com/pr/curitiba/guia/ascione-carvalho-comercio-e-representacoes-06975108000186/', 'http://cnpj.info/Ascione-Carvalho-Comercio-e-Representacoes-Ltda-Ascione-Carvalho-Comercio-e-Representacoes', 'https://transparencia.cc/dados/cnpj/06975108000186-PR-ascione-carvalho-comercio-e-representacoes-ltda/', 'https://empresasdobrasil.com/empresa/ascione-carvalho-comercio-e-representacoes-06975108000186', 'https://cnpj.biz/06975108000186', 'https://br.linkedin.com/in/rafael-carvalho-8b308baa', 'https://www.apontador.com.br/cep/81810490?page=4', '/search?q=ASCIONE+%26+CARVALHO+COMERCIO+E+REPRESENTACOES,+CURITIBA+-+PR&tbm=isch&source=univ&fir=XWZ6JMx_eVeTaM%252C95psOm-RXw-qPM%252C_%253BoTHmW1B4KaI_sM%252CgTzkZEVVLr0PsM%252C_%253BIajOlMb173LHuM%252CRQbNUsnszDGMiM%252C_%253BVArGx7ij_oLV7M%252C2fsSbNiHNYMnkM%252C_%253Bmd3SBHMI5ZXcRM%252CtaHeR-ULBt2JMM%252C_%253BMCEDPyqX4Nn4UM%252CtaHeR-ULBt2JMM%252C_%253BAA3ekOVOSHJyoM%252C2fsSbNiHNYMnkM%252C_%253B9CK6Y7-QUSyh_M%252Cr4M-kVpVbGumLM%252C_%253BexBif3tVGRh6IM%252Cr4M-kVpVbGumLM%252C_%253BVHXkkpgM85vacM%252Cdv5yqTvpBzQ5iM%252C_&usg=AI4_-kStXNHZf1EFWrpGl7p7lrZinokz8Q&sa=X&ved=2ahUKEwjunOXjwqT9AhWIFVkFHWQZCkIQjJkEegQIGxAC']","['Consulte o CNPJ da ASCIONE & CARVALHO COMERCIO E REPRESENTACOES de Curitiba, PR, seus sócios e contatos como telefones, emails e website,\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Ascione & Carvalho Comercio E Representacoes em Curitiba, Paraná. ; Razão Social: ASCIONE &\xa0...', 'Ascione & Carvalho Comercio E Representacoes em Curitiba - PR, Paraná. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de\xa0...', 'Consulta CNPJ da empresa Ascione & Carvalho Comercio e Representacoes LTDA | Ascione & Carvalho Comercio e Representacoes. ... CURITIBA - PR 81810-490\xa0...', 'Razão Social: Ascione & Carvalho Comercio E Representacoes Ltda · Nome Fantasia: Ascione & Carvalho Comercio E Representacoes · Data de Abertura: 09/09/2004 · CNPJ\xa0...', 'R EURICO FONSECA DOS SANTOS, 437 · Bairro XAXIM · Cidade Curitiba · CEP 81.810-490 · Telefone: Não disponível\xa0...', 'Todos os dados da empresa Ascione & Carvalho Comercio e Representacoes LTDA com CNPJ 06.975.108/0001-86 - 06975108000186 de Curitiba/PR. Telefone, Endereço.', 'Representante Comercial na Ascione & Carvalho Comercio e Representações ... Curitiba, Paraná, Brasil. 2 seguidores 2 conexões. Cadastre-se para ver o perfil.', 'Ascione & Carvalho Comercio e Representacoes. 0 aval. Rua Eurico Fonseca dos Santos, 437, Xaxim, Curitiba - PR. 0 aval. ver horario de atendimento.']"
CABANA DO ATLETA,NAO DISPONIBILIZADO,"['https://www.instagram.com/cabanadoatleta/?hl=en', 'https://palladiumcuritiba.com.br/lojas/cabana-do-atleta/', 'https://m.yelp.com/biz/cabana-do-atleta-curitiba-4', 'https://pt-br.facebook.com/cabanadoatletasuplementos', 'https://www.jockeyplaza.com.br/lojas/cabana-do-atleta/', 'https://pt.foursquare.com/v/cabana-do-atleta/5589537b498e25c3bf721ff6']","['Cabana do Atleta MegaStore. Av. Água verde, 469. Maior variedade. Melhor atendimento. Parcelamento em até 12x. Vem reabastecer sua cesta conosco!', 'Photos · Map · R. Marechal Deodoro 630. Curitiba - PR 80010-912. Brazil. Directions · (41) 3019-0294. Call Now · More Info. Menu for Cabana do Atleta · Known For. No.', 'Pesquisas relacionadas. cabana do atleta curitiba •; cabana do atleta curitiba photos •; cabana do atleta curitiba location •; cabana do atleta curitiba\xa0...']"
DISTRIBUIDORA SANTA FELICIDADE,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/pr/curitiba/distribuidoras-de-alimentos/distribuidora-santa-felicidade-2848704', 'https://www.guiatelefone.com/empresas/curitiba-pr/bairro/santa-felicidade/distribuidores-de-alimentos-e-bebidas/distribuidores-de-bebidas', 'https://www.procuroacho.com/empresas/pr/curitiba/08.717.759/0001-00/distribuidora-santa-felicidade', 'https://www.facebook.com/distribuidora.agilgas/', 'https://www.telelistas.net/pr/curitiba/em+santa+felicidade/depositos+e+distribuidores+de+bebidas', 'https://www.enkontre.com.br/busca/curitiba-pr/brasibel-distribuidora-de-bebidas/setor/santa-felicidade']","['Distribuidora Santa Felicidade ; Endereço. Rua Catharina Prodlik, 257, Abranches - Casa Curitiba/PR - CEP 82130-400 ; Telefone. (41) 3354-0950 • (41) 3657-4887', '10 MELHORES Distribuidores de Bebidas em Santa Felicidade, Curitiba, PR ; Flor Comercial · Avenida Manoel Ribas, 7015, Santa Felicidade, Curitiba, PR. (41) 9918-8\xa0...', 'Localizada em Curitiba / PR, a empresa é uma Matriz do tipo Empresário (Individual), de porte ""Micro Empresa"" e atualmente encontra-se Ativa na Receita Federal.', 'Ágilgás - Distribuidora de Gás P13, P20 e P45 - Santa Felicidade, Curitiba, Brazil. 1230 likes · 1 talking about this · 4 were here. A Ágilgás é uma...', 'Encontre aqui depósito e distribuidora de bebida, refrigerante, cerveja e chopp em santa felicidade Curitiba - PR.', 'Encontre Brasibel Distribuidora de Bebidas Santa Felicidade (S Felicidade) em Curitiba PR. Número de telefone, mapa como chegar no endereço.']"
LA COCO,+55 41 3308-4901,"['https://m.yelp.com/biz/casa-do-coco-bomfati-curitiba?hrid=CXjsCPORwxQVwYsCnl0x_A', 'https://www.tripadvisor.com/RestaurantsNear-g303441-d10483622-Coco_Bambu-Curitiba_State_of_Parana.html', 'https://www.tripadvisor.fr/Restaurant_Review-g303441-d10483622-Reviews-Coco_Bambu-Curitiba_State_of_Parana.html', 'https://cnpj.biz/05954277000177', 'https://www.facebook.com/cococanacwb/', '/search?q=LA+COCO,+CURITIBA+-+PR&tbm=isch&source=univ&fir=y3RuyQyZ7AlELM%252CZB8sCOtrV9r1pM%252C_%253Bk4HZlcePBseKXM%252CxdN6qMC_3XejsM%252C_%253BdOTnI9xo7AyioM%252CdpDPlgAeMsmK0M%252C_%253BNjP3uCZJ0FU2lM%252CehX63OT4LXxITM%252C_%253BwYt37h5hSvHj9M%252Cj7o-GWLNvIhu5M%252C_%253BYH0O8Ok2bmno0M%252Cp5QWOioEnb0HFM%252C_%253BV6iAOzFHR7mgbM%252C4dKRvhZAwD2nEM%252C_%253BzsC4d6s1DFXQ1M%252Cew3xqYoYl_aWSM%252C_%253BBMc9CKJoqdgzfM%252CIvZLlV6C0o7kbM%252C_%253BgG3Cb1z8K6g0VM%252CxdN6qMC_3XejsM%252C_&usg=AI4_-kTJ6gCOhGfEMuO6gCwva9bfvOOEcg&sa=X&ved=2ahUKEwjnq633wqT9AhUKF1kFHXQ0CaAQjJkEegQIJhAC', 'https://www.instagram.com/lacocodxb/?hl=en']","['R. Alcides Munhoz, 130. Curitiba - PR 80810-040. Brazil ; (41) 3339-2888 ; Visit Website. http://www.confeitariabomfati.com.br/ ; More Info. Menu for Casa do Coco\xa0...', 'Restaurants near Coco Bambu · Palco dos 5 Sentidos · Pobre Juan - Curitiba · Tokom Fome Asian Food · Cantina Baviera · La Cecilia Cantina & Cafe · Nuu Nikkei · Drive\xa0...', 'Emplacement et coordonnées. Rua Comendador Araujo 731 Shop 321 - Shopping Crystal, Curitiba, État de Paraná 80420-000 Brésil.', 'Localização. Logradouro: Rua Itacolomi, 292. Complemento: Quiosqui 01. Bairro: Portao. CEP: 81070-150. Município: Curitiba. Estado: Paraná.', 'Coco Cana is in Curitiba, Paraná. Aug 17, 2022\U000f078b\U000f07e0. Yakibifun   macarrão a base\xa0...', ""Where the California Coast meets the Mexican Riviera Sunset   Mon-Sun: 10am-11pm Wed: Ladies' Night 7-10pm Daily: Happy Hour 4-7pm.""]"
DOLCE E FREDDO GELATERIA,+55 41 3360-5844,"['https://m.facebook.com/Dolce-e-Freddo-Gelateria-102257761453849/', 'https://www.dnb.com/business-directory/company-profiles.dolce_e_freddo_gelateria_ltda.f5fa5df61c90b2d58665288374237d97.html', 'https://www.tripadvisor.com/Restaurant_Review-g303441-d8665700-Reviews-Dolce_Freddo-Curitiba_State_of_Parana.html', 'https://www.freddogelateria.com.br/', 'https://www.instagram.com/freddogelateria/', 'https://www.ifood.com.br/delivery/curitiba-pr/dolce-e-freddo-gelateria-cristo-rei/f2d3faab-c5ce-4283-9a11-015dc9e9722c', 'https://www.solutudo.com.br/pr/curitiba/distribuidoras-de-alimentos/dolce-freddo-gelateria-2828671']","['Dolce e Freddo Gelateria. 2 likes. \U000f178b. 2 followers. \U000f1676. Follow. \U000f07dd. Posts. About · Photos · Mentions. Details. \U000f16d0. Page · Product/service.', 'Find company research, competitor information, contact details & financial data for DOLCE E FREDDO GELATERIA LTDA of CURITIBA, PARANA.', 'Dolce Freddo, Curitiba: See 11 unbiased reviews of Dolce Freddo, rated 4 of 5 on Tripadvisor and ranked #1523 of 4930 restaurants in Curitiba.', 'La Origine Della Felicità iFOOD. Curitiba (41) 99980748. São José dos Pinhais (41) 991044236. Balneário Camboriú (47) 999503104. Maringá (44) 88297683.', 'Dolce e Freddo Gelateria. Ver mais. • Pedido mínimo R$ 20,00. Novidade no iFood ... Voltar para a home. © Copyright 2021 - iFood - Todos os direitos\xa0...', 'Distribuidoras de Alimentos em Curitiba, PR | Dolce freddo gelateria em ... A empresa Dolce Freddo Gelateria que tem como razão social Dolce E Freddo\xa0...']"
FORMULA DO CORPO,NAO DISPONIBILIZADO,"['https://www.instagram.com/formuladocorpoacademia/?hl=en', 'https://www.formulaacademia.com.br/', 'https://www.facebook.com/aformulacuritiba/', 'http://www.acquaformula.com.br/', 'http://www.formuladocorpo.com/planos.php', '/search?q=FORMULA+DO+CORPO,+CURITIBA+-+PR&tbm=isch&source=univ&fir=IjOlzPxldokMEM%252CZoVOWAt45RHHtM%252C_%253Bh3nViRWWxvqAnM%252CZoVOWAt45RHHtM%252C_%253BzKH88oMIpjUUbM%252CcIb-uBAfqOw3zM%252C_%253B3-2cDTlCuzXAlM%252CiCW0cUfWcbgLOM%252C_%253BmZQJnzRnpC8BQM%252CKftv9ECzN9swZM%252C_%253BgY-IoiE2DnUnbM%252CZoVOWAt45RHHtM%252C_%253BQ8sHBphgSEiV5M%252CQuywpGfpnM4IbM%252C_%253ByRq6G1bXSk1umM%252Cr5xPr3XTIq-2TM%252C_%253BwCHNwTimajVecM%252CKftv9ECzN9swZM%252C_%253BMGNyRGZZ0Yv09M%252CZoVOWAt45RHHtM%252C_&usg=AI4_-kStuVKjSn3amRiRlYnigdKZIYvkQg&sa=X&ved=2ahUKEwjTyKyEw6T9AhXVFlkFHZMxDWIQjJkEegQIExAC', 'https://phformula.com.br/categoria-produto/beleza/corpo/']","['Muito mais que academia,a Fórmula do Corpo é um centro de atividades e serviços para toda a família,onde você faz tudo em um só lugar! tel. 3844-4348.', 'Nas academias Bodytech você conta com os melhores profissionais e programas exclusivos de musculação e aulas coletivas para cuidar de sua saúde física e\xa0...', 'A fórmula Curitiba, Curitiba, Brazil. 9804 likes · 2 talking about this · 590 were here. Central de Relacionamento com o Cliente: (41) 3018 6884 -...', 'Farmácia de manipulação em Curitiba. Envie sua receita ou compre através da nossa loja online, vendemos para todo o Brasil com o melhor preço.', 'INFORME-SE NA RECEPÇÃO. Plano Fitness - musculação + cardio, bike indoor, boxe e ginastica (step, local, jump, pump e mais aulas exclusivas FORMULA DO CORPO)', 'Corpo ; L-TRIPTOFANO 250MG · 59,50 – R$78,90 ; Fórmula para Queima de Gorduras · 70,40 – R$116,20 ; Combo da Pele Lisinha · 160,50 – R$297,70.']"
SANFER,NAO DISPONIBILIZADO,"['https://sanferaco.com.br/', 'https://www.facebook.com/sanferaco/', 'https://m.facebook.com/sanferaco/photos/?ref=page_internal&locale=es_LA', 'https://www.solutudo.com.br/empresas/pr/curitiba/assistencia-tecnica/sanfer-suporte-tecnico-e-outros-servicos-em-t-i-2991974', 'https://www.skyscanner.gg/routes/sfd/cwb/san-fernando-de-apure-to-curitiba.html', 'https://curitiba-pr.brasil-infos.com/sanfer-ferramentaria/', 'https://local.infobel.br.com/BR128348320/sanfer_comercio_de_ferro_e_aco-curitiba.html', 'https://cibeacos.com.br/?page_id=160']","['Com a experiência de mais de 25 anos, a Sanfer oferece produtos e serviços para construção civil e industrial, fornecendo telhas, calhas, rufos e placas de\xa0...', 'Sanfer Aço, Curitiba, Brazil. 537 likes · 1 talking about this · 7 were here. Local service.', 'Sanfer Aço, Curitiba. 538 Me gusta · 7 personas estuvieron aquí. Servicio local. ... Sanfer Aço. 538 Me gusta. \U000f178b. 561 seguidores. @sanferaco.', 'A empresa Sanfer - Suporte Tecnico E Outros Servicos Em T.I trabalha desde 2014 na categoria Assistência Técnica na cidade de Curitiba, PR na Rua Carlos\xa0...', 'The deals you see here are the lowest prices for flight tickets from San Fernando De Apure to Curitiba found in the last 4 days, and are subject to change and\xa0...', 'Confira aqui todas as informações disponíveis sobre Sanfer Ferramentaria em Rua Barão de Santo Ângelo, 719 - Xaxim, Paraná: Descubra o endereço,\xa0...', 'Sanfer Comércio de Ferro e Aço - FERRAGENS (RETALHO), Curitiba, 81610, Rua Bom Jesus de Iguapé 895, TEL: 4196798..., ... Paraná - BrazilExibir telefone.', 'Para tanto, a empresa investe constantemente em qualidade, tanto em produto quanto ... atualmente na Vila Hauer – Curitiba – PRcatalogo-sanfer-telhasBaixar.']"
MERCADO OREBE,+55 41 3363-3764,"['https://www.econodata.com.br/consulta-empresa/06951366000122-HP-COMERCIO-DE-ALIMENTOS-LTDA', 'https://www.apontador.com.br/local/pr/curitiba/alimentos_e_bebidas/C404916A160D3T0D36/mercado_orebe.html', 'https://www.diariocidade.com/pr/curitiba/guia/mercado-orebe-06951366000122/', '/search?q=MERCADO+OREBE,+CURITIBA+-+PR&tbm=isch&source=univ&fir=NA6XWRaCHNOoBM%252CnSstQzSMed_8OM%252C_%253BSn0XiSggkPfkIM%252CoxEirtIPkwPBsM%252C_%253Bfq-iobyf3wq-mM%252CtxxRBt57pTOcUM%252C_%253B9xyk3jW8tqDR3M%252ClP2WmEb3M3J24M%252C_%253BA7YGHWAMwICkJM%252C7Xzt7CSqNCMRGM%252C_%253B6y3q-DBh17rnDM%252CWt6BiIzJELpGJM%252C_%253BgdqGsgqytbC5aM%252Cz5aT0EeEMvooOM%252C_%253BBYsFPJeivw4pGM%252CTaPBAfAd2bmkBM%252C_%253BhKoheCnA0WRcdM%252CnSstQzSMed_8OM%252C_%253BuC0w-SSe13F6OM%252Cz5aT0EeEMvooOM%252C_&usg=AI4_-kQ49SXNFNDtK4we7yH6yaaIk1x7dw&sa=X&ved=2ahUKEwjlo9eRw6T9AhX7ElkFHQIZBjgQjJkEegQICBAC', 'https://cnpj.biz/06951366000122', 'https://www.tripadvisor.com/Attraction_Review-g303441-d4034386-Reviews-Mercado_Municipal-Curitiba_State_of_Parana.html', 'http://cnpj.info/Hp-Comercio-de-Alimentos-Mercado-Orebe', 'https://www.yelp.com/biz/mercado-municipal-de-curitiba-curitiba', 'https://cnpj.services/06951366000122/hp-comercio-de-alimentos-ltda']","['Consulte o CNPJ da MERCADO OREBE de Curitiba, PR, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de funcionários,\xa0...', 'Localização. Rua Reinaldo de Carvalho Bola, 92, Ganchinho, 81935-326, Curitiba - PR. rota pronta · Faça login para enviar fotos. Lugares para comer\xa0...', 'Mercado Orebe em Curitiba - PR, Paraná. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário Cidade.', 'Contatos. Telefone(s): (41) 3289-4305 (Ligar). Localização. Logradouro: Rua Reinaldo de Carvalho-Bola, 92. Bairro: Ganchinho. CEP: 81935-446.', 'This place is awesome, because you can buy all kinds of ingredients, from all over the world, Fresh fruits, fresh fish... And a variety of wine stores. If you\xa0...', 'Consulta CNPJ da empresa Hp Comercio de Alimentos LTDA | Mercado Orebe. ... Fantasia nome, MERCADO OREBE ... GANCHINHO CURITIBA - PR 81935-446\xa0...', '38 reviews of Mercado Municipal de Curitiba ""If you want fresh produce, this is the place to come. They are open every day but check the website to see the\xa0...', 'Empresa Hp Comercio De Alimentos Ltda CNPJ 06951366000122 ou 06.951.366/0001-22 Curitiba PR. Faturamento, Sócios, CPF, Funcionários, Dívidas e Processos,\xa0...']"
FEFE FT,NAO DISPONIBILIZADO,"['https://www.econodata.com.br/consulta-empresa/07247633000148-BACACHERI-COMERCIO-DE-ALIMENTOS-LOCACAO-E-MANUTENCAO-DE-EQUIPAMENTOS-EIRELI', 'https://www.descubraonline.com/guia/pr/curitiba/fefe-ft-07247633000148/', 'https://cnpj.biz/07247633000148', 'https://soundcloud.com/zabroskii', 'https://en.wikipedia.org/wiki/Fefe_(song)', 'https://www.montclairlocal.news/spc/?wptouch_switch=mobile&redirect=//alononnisosomb.gq/143wwwmontclairlocalnewsdHZ651', 'http://cnpj.info/Bacacheri-Comercio-de-Alimentos-Locacao-e-Manutencao-de-Equipamentos-Fefe-Ft', '/search?q=FEFE+FT,+CURITIBA+-+PR&tbm=isch&source=univ&fir=zRo9lbnLMA94SM%252CshgYkkJpcLqZWM%252C_%253B2WP81FfP-K-L1M%252CshgYkkJpcLqZWM%252C_%253BFdLjCTIExWQAuM%252C-bhgrZT3G6YXRM%252C_%253BVU3wxN6IHzFlMM%252CX3-t8pr_JvxPjM%252C_%253B7JzkaXnxUc0hyM%252CshgYkkJpcLqZWM%252C_%253B0if36_h89mEq0M%252C5r11RNC6gjLAcM%252C_%253BOskiS7cIo68NJM%252CshgYkkJpcLqZWM%252C_%253BvfV8ud39-WPk0M%252CEn30zLc80PSAeM%252C_%253BvSkzF4lJCGUOEM%252CshgYkkJpcLqZWM%252C_%253BDoMntMQe9iMaCM%252C9yYbIY_7tb_XQM%252C_&usg=AI4_-kRAm8CxUhKT1wuNEEv4GRrSvv4NUQ&sa=X&ved=2ahUKEwjOx4eYw6T9AhVyFVkFHZYMCvIQjJkEegQIKxAC', 'http://screencrush.com/spc/?wptouch_switch=mobile&redirect=//momonrantsebchaitrac.ml/72screencrush650cmd', 'https://www.radarbox.com/data/airports']","['Consulte o CNPJ da FEFE FT de Curitiba, PR, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de funcionários,\xa0...', 'Fefe Ft. Confira abaixo os telefones, endereço e e-mail para contato de Fefe Ft em Curitiba, Paraná. BACACHERI COMERCIO DE ALIMENTOS, LOCACAO E MANUTENCAO\xa0...', 'Feb 21, 2005 — Fefe Ft Bacacheri Comercio de Alimentos, Locacao e Manutencao de Equipamentos LTDA 07.247.633/0001-48 ; CNPJ: 07.247.633/ ; Inscrição Estadual PR:\xa0...', 'Play All Follow. Zabroski Beat Maker Brazil, Curitiba PR ... FEFE (Feat. Nicki Minaj & Murda Beatz). 6IX9INE ... 1942 - G Eazy ft. Yo Gotti YBN Nahmir.', '""Fefe"" (stylized in all caps) is a single by American rapper 6ix9ine, Trinidadian-born rapper Nicki Minaj, and Canadian record producer Murda Beatz;\xa0...', 'Chronic cough shortness breath causes, Takil pomada para que serve, Zator w lewej ... Stuttering lyrics fefe dobson, Bredow institut, Matthew oettinger,\xa0...', 'Consulta CNPJ da empresa Bacacheri Comercio de Alimentos, Locacao e Manutencao de Equipamentos LTDA | Fefe Ft. Também ver outro ... CURITIBA - PR 80010-150\xa0...', 'Katulad ng iba gloc-9 feat zia quizon latest, Independent art project rubric ... Bebe la 6 luni alimentatie 2016, Astm e 1868-10, Provitae curitiba parana!', 'Airport Flights List - AirNav RadarBox Database - Live Flight Tracker, Status, History, Route, Replay, Status, Airports Arrivals Departures.']"
TAILANDIA DOCES E SALGADOS,NAO DISPONIBILIZADO,"['https://www.apontador.com.br/local/pr/curitiba/alimentos/C403455A100C2S0C29/tailandia_doces_e_salgados.html', 'https://www.solutudo.com.br/empresas/pr/curitiba/lanches-lanchonetes/tailandia-doces-e-salgados-2838751', 'https://restaurantguru.com/Tailandia-Lanches-Curitiba', '/search?q=TAILANDIA+DOCES+E+SALGADOS,+CURITIBA+-+PR&npsic=0&rflfq=1&rldoc=1&rllag=-25460811,-49274717,9593&tbm=lcl&sa=X&ved=2ahUKEwjmpIuew6T9AhVbF1kFHWR5CREQtgN6BAgeEAE', 'https://www.procuroacho.com/empresas/pr/curitiba/06.865.944/0001-08/tailandia-doces-e-salgados', 'https://www.econodata.com.br/consulta-empresa/06865944000108-TAILANDIA-DOCES-E-SALGADOS-LTDA', 'https://www.descubraonline.com/guia/pr/curitiba/tailandia-doces-e-salgados-06865944000108/', 'https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-Tailandia_Doces_E_Salgados-Curitiba-site_49202317-942', 'https://www.tudoaquicuritiba.com.br/curitiba-pr/comercio-e-aluguel-de-produtos-para-eventos-e-festas/doces-e-salgados/2066031989-4794257/tailandia-doces-e-salgados?sidebarNav=search', 'https://www.diariocidade.com/pr/curitiba/guia/tailandia-doces-e-salgados-06865944000108/']","['Tailandia Doces e Salgados. Rua Lourival Wendler, 470, Cajuru,Curitiba - PR, CEP: 82960-030. 0 avaliações.', 'No mercado, a empresa está localizada na Rua Lourival Wendler, Nº 470 no bairro Cajuru em Curitiba - PR, CEP 82960-030. A empresa Tailandia Doces E Salgados\xa0...', 'Tailandia Doces E Salgados, #15218 among Curitiba restaurants. Find on the map and call to book a table.', 'Informações da Empresa Tailandia Doces e Salgados - 06.865.944/0001-08. ... Localizada em Curitiba / PR, a empresa é uma Matriz do tipo Sociedade Empresária\xa0...', 'Consulte o CNPJ da TAILANDIA DOCES E SALGADOS de Curitiba, PR, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Tailandia Doces E Salgados em Curitiba, Paraná. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Dec 23, 2022 — Direções para Tailandia Doces E Salgados, a partir dos locais mais ... O aplicativo de mobilidade urbana mais popular em Curitiba e Região.', 'Veja o telefone e o endereço de TAILÂNDIA DOCES E SALGADOS especializado em Doces e Salgados (Comércio e Aluguel de Produtos para Eventos e Festas),\xa0...', 'A empresa Tailandia Doces E Salgados, localizada no bairro Cajuru, em Curitiba-PR foi fundada em 2004. A atividade principal da empresa é Comércio Varejista\xa0...']"
