,tel,link,descricao
RESTAURANTE PORTO DA SEREIA,+55 47 3348-5365,"['https://www.tripadvisor.com.br/Restaurant_Review-g1143387-d6124984-Reviews-Porto_Da_Sereia-Itajai_State_of_Santa_Catarina.html', 'https://pt.foursquare.com/v/restaurante-porto-da-sereia/4bb4d41ca705952182c11bce', 'https://restaurantguru.com.br/Restaurante-Recanto-da-Sereia-Itajai', 'https://www.guiadoturismobrasil.com/gastronomia/3/restaurante/8/SC/itajai/885/porto-da-sereia-restaurante/20854', 'https://www.solutudo.com.br/empresas/sc/itajai/restaurantes/restaurante-porto-da-sereia-10134149', 'https://untappd.com/v/restaurante-porto-da-sereia/189086/photos', '/search?q=RESTAURANTE+PORTO+DA+SEREIA,+ITAJAI+-+SC&tbm=isch&source=univ&fir=gWjP6NQvy9tQdM%252C2YHkou6_QLqSJM%252C_%253B2EIaTWMSDRmtBM%252C2YHkou6_QLqSJM%252C_%253Bz-qRHGgqP60IcM%252C12mRjy6LVPQ9mM%252C_%253ByeRqP4afSQttTM%252CeGY62Wts2yvz-M%252C_%253Bvj6Gfv8hEpjU-M%252CeGY62Wts2yvz-M%252C_%253Bk0K0Wi_v5TDsxM%252C2l2--m4GN6A8AM%252C_%253BsqJtHSySH8bt6M%252CBJVX-U5QJ9I77M%252C_%253B2f2WL-_q4UtAcM%252CUlsHDkVl_S3sHM%252C_%253BOrdjTDjuRA0kGM%252C2YHkou6_QLqSJM%252C_%253Bz-LnEVYi-YWGVM%252C12mRjy6LVPQ9mM%252C_&usg=AI4_-kT_jJgiSYF03dYJoE8NNsn0XK-AdQ&sa=X&ved=2ahUKEwihxLuL75D9AhWVD1kFHUIvDI0QjJkEegQIQhAC', 'https://yellow.place/pt/restaurante-porto-da-sereia-itaja%C3%AD-brazil']","['Foto de Porto Da Sereia, Itajaí: Restaurante Porto da Sereia – Confira as 30 ... Avenida Ministro Victor Konder 592, Itajaí, Santa Catarina 88301-701 Brasil.', 'Aug 28, 2022 — O menu de Restaurante Frutos do Mar Itajaí - Porto da Sereia é recomendado para os amantes da culinária. Comer fondue saboroso, tamboril\xa0...', 'Itajaí/SC - Porto da Sereia Restaurante. (47) 3348-5365. Av. Ministro Victor Konder, 592 - Fazenda - CEP: 88301-701. Itajaí / SC.', 'A empresa Restaurante Porto Da Sereia trabalha há mais de 22 anos na categoria Restaurantes na cidade de Itajaí, SC na Avenida Ministro Victor Konder,\xa0...', 'Photos at Restaurante Porto da Sereia in Itajaí, SC on Untappd.', 'Restaurante Porto da Sereia. Avenida Ministro Victor Konder, 592 - Beira Rio, Itajaí (SC), 88301-701, Brazil ... Restaurante de frutos do mar.']"
PLANETA LANCHES,+55 47 3045-6062,"['https://foursquare.com/v/planeta-lanches/4ce7279bbaa6a1cdbeef256c', 'https://www.facebook.com/planetalanches1/', 'https://www.tripadvisor.com.br/Restaurant_Review-g1143387-d5336292-Reviews-Planeta_Lanches-Itajai_State_of_Santa_Catarina.html', 'https://www.listaamarela.com.br/empresa/sc/itajai/planeta_lanches_9333708', 'https://www.solutudo.com.br/empresas/sc/itajai/restaurantes/planeta-lanches-10110734', 'https://www.guiatelefone.com/itajai-sc/lanches-e-salgados/2599293/planeta-lanches', '/search?q=PLANETA+LANCHES,+ITAJAI+-+SC&tbm=isch&source=univ&fir=M-6ZtMhUbBcPGM%252CqMBCYPQzFosJGM%252C_%253BlATk-TOClW7XEM%252CDx-gBlb9E4_raM%252C_%253Bq6N4FBYHBr_CDM%252CqMBCYPQzFosJGM%252C_%253BkCqn2-GWuNJvtM%252CDsAfrbRGbqrKgM%252C_%253B1HcSWOuV1vL6SM%252Ct9slRJ8HQGFM-M%252C_%253BblcuSC_9GKN2QM%252CDx-gBlb9E4_raM%252C_%253BC1l7-7nPMUT5KM%252CDsAfrbRGbqrKgM%252C_%253BlFL__VT7oiSccM%252C5NVrFksm-1A-tM%252C_%253BC0q0_sVUUT8q3M%252CDsAfrbRGbqrKgM%252C_%253Be3GD6aWt462_mM%252Cj5lHJFPywOBarM%252C_&usg=AI4_-kTf2-hIfZX3IJFdCnpRN4HZ9yiXAw&sa=X&ved=2ahUKEwiC26aU75D9AhWzF1kFHahLBf4QjJkEegQISxAC']","['See 2 photos and 4 tips from 87 visitors to Planeta Lanches. ""Excelente Alcatra para 2!""', 'Planeta Foods, Itajaí. 2510 likes · 2 talking about this · 12252 were here. De segunda a sábado um delicioso buffet servido das 11:00 as 14:15.', 'Foto de Planeta Lanches, Itajaí: Planeta – Confira as 2 fotos e vídeos reais dos membros do Tripadvisor de ... Itajaí, SC83 contribuições33 votos úteis.', 'Na Lista Amarela você encontra o telefone, endereço e mais informações sobre Planeta Lanches em Itajaí, SC.', 'A empresa Planeta Lanches trabalha desde 1998 na categoria Restaurantes na cidade de Itajaí, SC na Rua Indaial, Nº 911 - Sala 1 - Sao Judas.', 'Avaliações, telefone e endereço de PLANETA LANCHES em São Judas, Itajaí, SC. Ligue (47) 3045-50...']"
SAMURAY LANCHES,+55 47 3344-3580,"['https://samuray.chief.delivery/', 'https://www.instagram.com/samuraylanches/?hl=en', 'https://www.facebook.com/samuraylanchesitajai/?locale=pt_BR', 'https://www.tripadvisor.ie/Restaurant_Review-g1143387-d4530638-Reviews-Samuray_Lanches-Itajai_State_of_Santa_Catarina.html', 'https://www.ifood.com.br/delivery/itajai-sc/samuray-lanches-sao-joao/8dbe6809-d6a6-43c6-8427-bd8b2a95bca2', 'https://untappd.com/v/samuray-lanches/7741643', 'https://www.tripadvisor.com/LocationPhotoDirectLink-g1143387-d4530638-i163776340-Restaurante_E_Lanchonete_Samuray-Itajai_State_of_Santa_Catarina.html', 'https://www.goomer.app/samuraylanches', 'https://www.econodata.com.br/consulta-empresa/04623360000109-CAPELLARI-RESTAURANTE-E-LANCHONETE-LTDA']","['Promoções Lanches Pasteis Porções Torradas Marmitas Bebidas. HORÁRIOS DE ATENDIMENTO. MEIOS DE PAGAMENTO. ÁREA DE ENTREGA\xa0...', '... 4834 Following, 146 Posts - See Instagram photos and videos from Samuray Lanches (@samuraylanches) ... Itajaí-SC ... samuray.chief.delivery/login.', 'Samuray Lanches · Página · Lanchonete · Avenida Irineu Bornhausen, 1840, Itajaí, SC, Brazil · +55 47 3348-8717 · samuraylanches@gmail.com · samuraylanches.com.br.', 'Samuray Lanches, Itajai: See 22 unbiased reviews of Samuray Lanches, rated 4 of 5 on Tripadvisor and ranked #107 of 562 restaurants in Itajai.', 'Samuray Lanches. Ver mais. • Pedido mínimo R$ 15,00. 4.5. iFood. Site Institucional · Fale conosco · Carreiras · iFood Colômbia. Descubra.', ""Find out what's popular at Samuray Lanches in Itajaí, SC in real-time and see activity. ... Av. Irineu Bornhausen, 1840 Itajaí, SC (Map)."", ""Samuray Lanches, Itajai Picture: Samuray - Check out Tripadvisor members' 26 candid photos and videos of Samuray Lanches."", 'Faça seu pedido online no Samuray Lanches, Comida Rápida em Itajaí. Acesse e peça agora pelo delivery Goomer!', 'Consulte o CNPJ da SAMURAY LANCHES de Itajaí, SC, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de funcionários,\xa0...']"
SHOW PIZZA,NAO DISPONIBILIZADO,"['https://www.tripadvisor.ie/Restaurant_Review-g1143387-d5352173-Reviews-Show_Pizza-Itajai_State_of_Santa_Catarina.html', 'https://www.tripadvisor.com/Restaurants-g1143387-c31-Itajai_State_of_Santa_Catarina.html', 'https://www.instagram.com/showpizzaeventos/?hl=en', 'http://showpizzaeventos.blogspot.com/', 'https://guiafacil.com/site/show-pizza/itajai/sc/4733491574/', 'https://www.solutudo.com.br/empresas/sc/itajai/restaurantes/show-pizza-10163905', 'https://pizzariaspertodemim.com/e/show-pizza-uxzzi/', 'https://www.guiainforme.com/sc/itajai/organizacao-de-festas-e-eventos/1947/show-pizza']","['Show Pizza, Itajai: See unbiased reviews of Show Pizza, rated 4 of 5 on Tripadvisor and ranked #293 of 565 restaurants in Itajai.', 'Best Pizza in Itajai, State of Santa Catarina: Find Tripadvisor traveler reviews of Itajai Pizza places and search by price, location, and more.', '2921 Followers, 2783 Following, 608 Posts - See Instagram photos and videos from Showpizzaeventos (@showpizzaeventos)', 'Sep 19, 2017 — Contratante: ; Contratado: Show Pizza Ltda, CNPJ 063427490001-01, cito a Rua Idalino João de oliveira nº 110-São Vicente-Itajaí – SC.', 'Classifique o preço: $. $$.', 'A empresa Show Pizza trabalha há mais de 18 anos na categoria Restaurantes na cidade de Itajaí, SC na Rua Padre Paulo Condla, Nº 806 - Sao Vicente.', 'Anúncio. Veja o Endereço, Telefone, Localização e CNPJ da empresa Show Pizza, para encontrar Pizzarias em Rua Padre Paulo Condla, São Vicente, Itajaí - SC\xa0...', 'Veja o telefone e saiba como chegar em Show Pizza especializado em Organização de Festas e Eventos localizado em São Vicente, Itajaí, SC.']"
RESTAURANTE E LANCHONETE TIO MIGA,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com.br/Restaurant_Review-g1143387-d8169214-Reviews-Restaurante_E_Lanchonete_Tio_Miga-Itajai_State_of_Santa_Catarina.html', 'https://restaurantguru.com/Restaurante-E-Lanchonete-Tio-Miga-Itajai-2/menu', 'https://www.solutudo.com.br/empresas/sc/itajai/restaurantes/restaurante-e-lanchonete-tio-miga-10098114', 'https://restaurantespertodemim.com/e/restaurante-e-lanchonete-tio-miga-btlkac/', 'https://www.descubraonline.com/guia/sc/itajai/restaurante-e-lanchonete-tio-miga-01674397000160/amp/', 'https://cnpj.biz/01674397000160', 'https://www.diariocidade.com/sc/itajai/guia/restaurante-e-lanchonete-tio-miga-01674397000160/', 'https://www.guiatelefone.com/itajai-sc/restaurantes/2613380/restaurante-e-lanchonete-tio-miga', '/search?q=RESTAURANTE+E+LANCHONETE+TIO+MIGA,+ITAJAI+-+SC&tbm=isch&source=univ&fir=efwARKRcIEn8rM%252C5JMvCQX13P0TkM%252C_%253BXlgGcYqWA0DQ_M%252Cyn0JZ9sr8xbqJM%252C_%253Bc5IcalqTktCmuM%252C2RBjCl1E8eQXuM%252C_%253B5LNofY1OB3sH-M%252CyJ50i_ArwuSP2M%252C_%253BLiJ8_Avy6NOw_M%252CFYc_RgZ43Gzx1M%252C_%253BcSvsfUCLj1pThM%252C5JMvCQX13P0TkM%252C_%253ByuZ2QhSZLcSE-M%252CdLbQ57v81BnKtM%252C_%253B5RN-ODAWYhjIJM%252Cre6DxvoyK2D-eM%252C_%253B7_tDLQjRzG5paM%252CnVKiZ0ILdP8IwM%252C_%253Bn1P9oZN6jjh-sM%252C7JP2MYWgni4ALM%252C_&usg=AI4_-kQouJmhaSd4WyRA2IkiRT68LsQaVQ&sa=X&ved=2ahUKEwi5urTr75D9AhXqGFkFHQqDAjEQjJkEegQIGhAC']","['Restaurante E Lanchonete Tio Miga, Itajaí: See unbiased reviews of Restaurante E Lanchonete Tio Miga, one of 768 Itajaí restaurants listed on Tripadvisor.', ""The actual menu of the Restaurante E Lanchonete Tio Miga. Prices and visitors' opinions on dishes. ... #2042 of 2154 restaurants in Itajaí. Upload menu\xa0..."", 'Restaurantes em Itajaí, SC | Restaurante e lanchonete tio miga em Itajaí, ... Endereço. Avenida Adolfo Konder, 230, Sao Vicente Itajaí/SC - CEP 88308-000.', 'Restaurante e Lanchonete Tio Miga ; VOVO ZENA RESTAURANTE PIZZARIA CHOPERIA · ☎ (47) 3248-... ver telefone ; A LAPUCHA RESTAURANTE E PETISCARIA · ☎ (47) 3241-...', 'Restaurante E Lanchonete Tio Miga em Itajaí, Santa Catarina. Acesse agora e confira ... Sao Vicente - Itajaí - SC CEP 88308-000. Dados de contato:\xa0...', 'Todos os dados da empresa Restaurante e Lanchonete Tio Miga Vani Medeiros com CNPJ 01.674.397/0001-60 - 01674397000160 de Itajaí/SC. Endereço, Situação...', 'Restaurante E Lanchonete Tio Miga em Itajaí - SC, Santa Catarina. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de\xa0...', 'Avaliações, telefone e endereço de RESTAURANTE E LANCHONETE TIO MIGA em São Vicente, Itajaí, SC. Ligue (47) 9992-37...']"
VOVO ZENA RESTAURANTE PIZZARIA CHOPERIA,+55 47 3248-4394,"['https://vovozena.com.br/', 'https://www.tripadvisor.com/Restaurant_Review-g1143387-d4529746-Reviews-Restaurante_E_Pizzaria_Vovo_Zena-Itajai_State_of_Santa_Catarina.html', 'https://www.facebook.com/vovozenapizzaria/', 'https://www.econodata.com.br/consulta-empresa/04443652000151-VOVOZENA-RESTAURANTE-E-PIZZARIA-LTDA', 'https://www.instagram.com/vovozenapizzaria/?hl=en', '/search?q=VOVO+ZENA+RESTAURANTE+PIZZARIA+CHOPERIA,+ITAJAI+-+SC&tbm=isch&source=univ&fir=Uqwd1hWOWEYDsM%252CPbrwbJc1tlXttM%252C_%253BGeWaV6eqp2CCeM%252CPbrwbJc1tlXttM%252C_%253BoO8hTe1ceIIVfM%252CPflcV6T7DVXJAM%252C_%253BH_8qxdklkEZ9WM%252CesmsU01XVLrOdM%252C_%253B8j_jXMwy7wszWM%252CK6XT7FWfRoHqVM%252C_%253B1ywLCqy7xOu1dM%252CK6XT7FWfRoHqVM%252C_%253BnWjjyC9bVyQH3M%252CK6XT7FWfRoHqVM%252C_%253BdXzjfzmWIlyMyM%252CPflcV6T7DVXJAM%252C_%253BUvJQgXzRDghxqM%252CesmsU01XVLrOdM%252C_%253BQCgG47dERa61IM%252CjyN_QwRNoDZVGM%252C_&usg=AI4_-kR6nb0zRx8ab8yzabHkU_FZFleFFw&sa=X&ved=2ahUKEwjH-IOb8JD9AhXKFFkFHZyBCzAQjJkEegQINRAC', 'https://pizzariaspertodemim.com/e/vovo-zena-restaurante-pizzaria-e-choperia-corkgy/', 'https://www.procuroacho.com/empresas/sc/itajai/34.964.653/0001-02/vovo-zena-restaurante-pizzaria-e-choperia', 'https://www.solutudo.com.br/sc/itajai/restaurantes/vovo-zena-restaurante-pizzaria-choperia-10136684']","['Vovó Zena · Page · Pizza place · R. Estefano José Vanolli, 1427 - São Vicente, Itajaí, SC, Brazil · +55 47 3248-4394 · vovozenaitj@gmail.com · vovozena.com.br.', '04.443.652/0001-51 MATRIZ. VOVOZENA RESTAURANTE E PIZZARIA LTDA. 88.309-201. RUA ESTEFANO JOSE VANOLLI 1427, - SAO VICENTE. ITAJAI, SC. Restaurantes. 21 a 50\xa0...', '18.1k Followers, 5169 Following, 900 Posts - See Instagram photos and videos from Vovó Zena Pizzaria (@vovozenapizzaria)', 'Veja o Endereço, Telefone, Localização e CNPJ da empresa Vovo Zena Restaurante Pizzaria e Choperia, para encontrar Pizzarias em Rua Estefano Jose Vanolli,\xa0...', '... razão social Florizena Restaurante e Pizzaria Ltda e nome fantasia Vovo Zena Restaurante Pizzaria e Choperia. Localizada em Itajai / SC, a empresa é uma\xa0...', 'A empresa Vovo Zena Restaurante Pizzaria Choperia trabalha desde 2001 na categoria Restaurantes na cidade de Itajaí, SC na Rua Estefano Jose Vanolli,\xa0...']"
GRILL GOURMET,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com/Restaurant_Review-g1143387-d8199068-Reviews-Grill_Gourmet-Itajai_State_of_Santa_Catarina.html', 'https://foursquare.com/v/restaurante-grill-gourmet/541b079b498eabfd77290584', 'https://www.solutudo.com.br/sc/itajai/restaurantes/grill-gourmet-10187877', 'https://www.instagram.com/charlestownfoodpark/?hl=en', 'https://cidadeurgente.com/sc/itajai/guia/grill-gourmet-08201250000100/', 'https://www.diariocidade.com/sc/itajai/guia/grill-gourmet-08201250000100/', 'https://www.visite.itajai.sc.gov.br/cozinhavariada', 'https://www.facebook.com/people/Domenicos-gourmet/100063491441311/', 'https://restaurantguru.com/Itajai']","['Grill Gourmet, Itajai: See unbiased reviews of Grill Gourmet, rated 4 of 5 on Tripadvisor and ranked #395 of 764 restaurants in Itajai.', 'See 1 photo from 14 visitors to Restaurante Grill Gourmet.', 'A empresa Grill Gourmet trabalha há mais de 16 anos na categoria Restaurantes na cidade de Itajaí, SC na Rodovia Osvaldo Reis, Nº 3276 - Sala 01 - Praia\xa0...', 'Tropilha Grill Churrascaria • São José ... Japa Temakeria Itajaí. Follow. ricobarerestaurante ... Pizza Gourmet Delivery ❤️  . Follow. italianagardencafe.', 'Grill Gourmet em Itajaí - SC, Santa Catarina. Confira ✆ telefones, endereço ... Rodovia Osvaldo Reis, 3276, SALA 01, Praia Brava, Itajaí/SC - CEP 88306-003\xa0...', 'A empresa Grill Gourmet, localizada no bairro Praia Brava, em Itajaí-SC foi fundada em 2006. A atividade principal da empresa é Restaurantes e Similares.', 'COZINHA BRASILEIRA · AROMAS E SABORES · CASA VELHA RESTAURANTE E LANCHONETE · CHEF`S DA BRASA RESTAURANTE · GALETERIA FAMÍLIA FRASSINI · GRILL GOURMET RESTAURANTE.', ""Domenico's gourmet, Itajaí. ... Itajaí, SC, Brazil ... Neste domingo a equipe DOMENICO'S GOURMET fez uma PAELLA no aniversário da @cintia.medeiros.7906 no\xa0..."", ""109 results — Find best places to eat and drink at in Itajaí and nearby. View menus and photo, read users' reviews and choose a restaurant near you.""]"
RESTAURANTE SAMPAIO ME,+55 47 3349-9573,"['https://www.facebook.com/pages/category/restaurant/Restaurante-Sampaio-102459054774354/', 'https://www.solutudo.com.br/sc/itajai/restaurantes/restaurante-sampaio-me-10189674', 'https://cnpj.biz/08243763000175', 'https://restaurantespertodemim.com/e/restaurante-sampaio-me-awjfiq/', 'https://www.descubraonline.com/guia/sc/itajai/restaurante-sampaio-me-08243763000175/', 'https://www.diariocidade.com/sc/itajai/guia/restaurante-sampaio-me-08243763000175/', '/search?q=RESTAURANTE+SAMPAIO+ME,+ITAJAI+-+SC&tbm=isch&source=univ&fir=kzDWh-CSjKcogM%252Ce0AFhW_bIBUwCM%252C_%253Bol9AcMOuwRLhkM%252Ce0AFhW_bIBUwCM%252C_%253Bipn2Z0J-aPpXeM%252Ce0AFhW_bIBUwCM%252C_%253BYWgNM2FstVG5ZM%252CdXcjy-AxJ5aQGM%252C_%253Bq_72BpEkUp6fQM%252CdXcjy-AxJ5aQGM%252C_%253BaWehjtxrx67SLM%252CHdWDgmJrWuqn1M%252C_%253BExRVt0fEkc2RqM%252Cr3cH5MSZqGzFZM%252C_%253BUKVpPrFx5mFviM%252Cr3cH5MSZqGzFZM%252C_%253B22TeTNFMCUXcIM%252CdXcjy-AxJ5aQGM%252C_%253BjuMj5SgCRsHCxM%252CnZ3ouu2PFdGMeM%252C_&usg=AI4_-kRE5Y0GSyiwEw_ALl8tNAw9sJsD2w&sa=X&ved=2ahUKEwi2lM368JD9AhWJGlkFHcXDAA8QjJkEegQIHxAC', 'http://cnpj.info/Restaurante-Sampaio-Restaurante-Sampaio-Me', 'https://cidadeurgente.com/sc/itajai/guia/restaurante-sampaio-me-08243763000175/']","['Restaurantes em Itajaí, SC | Restaurante sampaio me em Itajaí, SC | Solutudo. ... Ver endereço. Rua Indaial, 398, Dom Bosco Itajaí/SC - CEP 88301-000\xa0...', 'Contatos. E-mail: [email protected] (Enviar E-mail). Telefone(s): (47) 3241-2297 (Ligar). Localização. Logradouro: Rua Indaial, 398. Bairro: Dom Bosco.', 'Restaurante Sampaio Me · Rua Indaial, 398. Centro, Itajaí - SC · (47) 3241-2297 ☎ · LANCHONETE E RESTAURANTE VENEZA LTDA · DEGGAU LANCHONETE E RESTAURANTE LTDA.', 'Restaurante Sampaio Me em Itajaí, Santa Catarina. ... RESTAURANTE SAMPAIO LTDA com o CNPJ 08.243.763/0001-75, ... Dom Bosco - Itajaí - SC CEP 88301-000.', 'A empresa Restaurante Sampaio Me, localizada no bairro Dom Bosco, em Itajaí-SC foi fundada em 2006. A atividade principal da empresa é Restaurantes e\xa0...', 'Consulta CNPJ da empresa Restaurante Sampaio LTDA | Restaurante Sampaio Me. ... Fantasia nome, RESTAURANTE SAMPAIO ME ... ITAJAI - SC 88301-000\xa0...', 'Restaurante Sampaio Me em Itajaí - SC, Santa Catarina. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Guia\xa0...']"
ATALAIA GRILL RESTAURANTE,+55 47 3344-4211,"['https://www.tripadvisor.com/Restaurant_Review-g1143387-d5359013-Reviews-Atalaia_Grill_Restaurante-Itajai_State_of_Santa_Catarina.html', 'https://www.facebook.com/AtalaiaGrillRestaurante/', 'https://www.solutudo.com.br/sc/itajai/restaurantes/atalaia-grill-restaurante-10187738', 'https://guiafacil.com/site/atalaia-grill-restaurante-e-pizzaria/itajai/sc/4733444211/', 'https://cnpj.biz/08210764000113', 'http://cnpj.info/Silva-Gama-Restaurante-Atalaia-Grill-Restaurante', 'https://www.descubraonline.com/guia/sc/itajai/atalaia-grill-restaurante-08210764000113/', 'https://restaurantespertodemim.com/e/atalaia-grill-restaurante-bdccam/', 'https://restaurantguru.com.br/Atalaia-Restaurante-Itajai']","['Atalaia Grill Restaurante. 1.1K likes. \U000f178b. 1.1K followers. @AtalaiaGrillRestaurante. \U000f1676. Follow. \U000f07dd. Posts · About. Photos.', 'No mercado, a empresa está localizada na Rua Brusque, Nº 1229 - Sala 01 no bairro Dom Bosco em Itajaí - SC, CEP 88302-001. A empresa Atalaia Grill Restaurante\xa0...', 'ATALAIA GRILL RESTAURANTE E PIZZARIA tem como foco o segmento de Restaurantes em Itajaí. Você pode localizá-lo em Rua Brusque, 1229 no bairro Centro em...', 'Todos os dados da empresa Atalaia Grill Restaurante Silva & Gama Restaurante LTDA com CNPJ 08.210.764/0001-13 - 08210764000113 de Itajaí/SC. Telefone...', 'Consulta CNPJ da empresa Silva & Gama Restaurante LTDA | Atalaia Grill Restaurante. ... Fantasia nome, ATALAIA GRILL RESTAURANTE ... ITAJAI - SC 88302-001\xa0...', 'Atalaia Grill Restaurante em Itajaí, Santa Catarina. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Veja o Endereço, Telefone, Localização e CNPJ da empresa Atalaia Grill Restaurante, para encontrar Restaurantes em Rua Brusque, Centro, Itajaí - SC\xa0...']"
DILETTO MASSAS,NAO DISPONIBILIZADO,"['/search?q=DILETTO+MASSAS,+ITAJAI+-+SC&tbm=isch&source=univ&fir=mRZ9ZaA1cfw0uM%252CGoOp1wYcuWANKM%252C_%253BIlSwNhKy3klfmM%252CRKrhAPhqRdgZGM%252C_%253BkkdDBZgv3uyWgM%252CxUvAxWKRX105QM%252C_%253B35p1fLm0FPYGpM%252CO67popl9lVPfIM%252C_%253B1zAemPc4D0gw2M%252CnQoK3XFZHvH5fM%252C_%253BisGNhpHGtu0hbM%252CRKrhAPhqRdgZGM%252C_%253Bd9jYsWYVFunelM%252C95FzcRREpkU34M%252C_%253B_SVkiKOLAXY6UM%252CxUvAxWKRX105QM%252C_%253B-3zDJUPRq-3RZM%252CE3dcSlZp8vDqpM%252C_%253B-A7m0rv5fmLaRM%252CGoOp1wYcuWANKM%252C_&usg=AI4_-kSbCiIe69S-zeEIEWKUblQOJfp2zQ&sa=X&ved=2ahUKEwigxbHT8ZD9AhXIM1kFHctcBrgQjJkEegQIERAC', 'https://www.descubraonline.com/guia/sc/itajai/diletto-massas-delivery-04886237000253/', 'https://www.turismo2rodas.com/sc/itajai/guia/diletto-massas-04886237000504/', 'https://www.diariocidade.com/sc/itajai/guia/diletto-massas-04886237000504/', 'https://cidadeurgente.com/sc/itajai/guia/diletto-massas-04886237000504/', 'https://brazilguide.net/c/selma-xavier-lacerda-silva-04886237000253', 'https://pizzariaedelivery.com.br/sc/diletto-massas-centro-itajai-51292', 'https://transparencia.cc/dados/cnpj/04886237000504-SC-selma-xavier-lacerda-silva/']","['Diletto Massas Delivery em Itajaí, Santa Catarina. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Diletto Massas em Itajaí, Santa Catarina. Acesse agora e confira ✆ telefones, endereço e horários de atendimento dessa empresa | Turismo2Rodas.', 'Diletto Massas em Itajaí - SC, Santa Catarina. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário Cidade.', 'Diletto Massas em Itajaí - SC, Santa Catarina. Confira ✆ telefones, endereço, e-mail, ... Rua Brusque, 358, LOJA 10, Centro, Itajaí/SC - CEP 88303-000\xa0...', 'A empresa Diletto Massas Delivery localizada em Rua Brusque, 358, Centro, Itajaí/SC - possui CNPJ 048.862.370/0025-3.', 'Telefone Diletto Massas - Centro - Itajai. Endereço: Rua Brusque 358 - CEP: 88303000. Bairro: Centro. Cidade: Itajai. Telefone: (47) 96944080.', 'Razão Social: Selma Xavier Lacerda Silva; Nome Fantasia: Diletto Massas; Data de Abertura: 14/08/2019 ... Estado: SC; Município: Itajai; Bairro: Centro\xa0...']"
