,tel,link,descricao
COMERCIAL NOVO BRILHO,+55 31 3451-4594,"['https://restaurantguru.com.br/Comercial-Novo-Brilho-Belo-Horizonte', 'https://www.solutudo.com.br/empresas/mg/belo-horizonte/super-minimercados/comercial-novo-brilho-10840019', 'https://www.apontador.com.br/local/mg/belo_horizonte/alimentos/C402993807403O4033/comercial_novo_brilho.html', 'https://www.ruasdobrasil.com.br/local/comercial-novo-brilho-belo-horizonte-mg', 'https://www.descubraonline.com/guia/mg/belo-horizonte/comercial-novo-brilho-09217237000101/', 'https://www.enkontre.com.br/minfo/comercial-novo-brilho/130016806.html', 'https://www.diariocidade.com/mg/belo-horizonte/guia/comercial-novo-brilho-09217237000101/', 'https://cidadeurgente.com/mg/belo-horizonte/guia/comercial-novo-brilho-09217237000101/', 'https://br.todosnegocios.com/pt/comercial-novo-brilho-31-3451-4594']","['Jan 10, 2023 — Comercial Novo Brilho, #2218 entre Belo Horizonte pubs & bares: ❤️ 13 avaliações. Encontrar no mapa e ligar para reservar uma mesa.', 'No mercado, a empresa está localizada na Rua Marciana Carneiro, Nº 180 no bairro Parque Sao Pedro (Venda Nova) em Belo Horizonte - MG, CEP 31610-130. A empresa\xa0...', 'Comercial Novo Brilho ... Dom: 10:00 às 18:00. Seg à Sáb: 09:00 às 20:00. ver telefone.', 'Telefone, endereço e informações sobre Comercial Novo Brilho, Belo Horizonte - Minas Gerais.', 'Confira abaixo os telefones, endereço e e-mail para contato de Comercial Novo Brilho em Belo Horizonte, Minas Gerais. PEDRO LOPES DE OLIVEIRA CPF 57657319615\xa0...', 'Rua Marciana Carneiro, 49 - São Pedro - Venda Nova, Belo Horizonte-MG. (31) 3451-8626 Ligar. Categorias: Supermercados. Todo o conteúdo desta página\xa0...', 'Comercial Novo Brilho em Belo Horizonte - MG, Minas Gerais. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas\xa0...', 'Comercial Novo Brilho em Belo Horizonte - MG, Minas Gerais. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas\xa0...', 'A Comercial Novo Brilho está localizada em R. Márciana Carneiro, 49 - Venda Nova, Belo Horizonte - MG, 31610-130, Brazil, Minas Gerais. Q3\xa0...']"
BARTO,NAO DISPONIBILIZADO,"['https://www.facebook.com/deputadobarto/', 'https://www.paralympic.org/carlos-jose-barto-silva', 'https://pt.wikipedia.org/wiki/Bernardo_Bartolomeo', 'https://www.cnnbrasil.com.br/eleicoes/2022/candidatos/deputado-estadual/mg/barto/', 'https://www.ifood.com.br/delivery/belo-horizonte-mg/emporio-barto-santa-ines/f6e0c6fd-7ea4-44a4-9300-7ad9f31666f0', 'https://www.em.com.br/eleicoes/2022/minas-gerais/deputado-estadual/candidato/barto-22111', 'https://www.almg.gov.br/comunicacao/tv-assembleia/videos/video?id=1569299&tagLocalizacao=86', 'https://defensoria.mg.def.br/defensoria-publica-recebe-visita-institucional-do-deputado-barto/']","['He received the Wadson Lima Trophy from the Council of Belo Horizonte, Brazil in 2007. (Athlete, 26 Nov 2010) In 2006 he received the Tele Santana Trophy,\xa0...', 'Bernardo Bartolomeo Moreira (Belo Horizonte, 2 de junho de 1981), mais conhecido como Bartô, é um economista e político brasileiro filiado ao Partido\xa0...', 'Dados do candidato. Gênero: MASC. Naturalidade: BELO HORIZONTE / MG; Cor/Raça: BRANCA; Estado Civil: Divorciado(a); Grau de Instrução: Superior completo\xa0...', 'O Empório Bartô é um lugar incrível para pedir uma pizza, sanduíche e outras opções deliciosas e baratinhas. Além de ter um lugar bacana e agradável para\xa0...', 'Ele nasceu em 02/06/1981 e é filiado ao Partido Liberal - PL. Já a coligação eleitoral com que ele vai disputar o cargo de deputado estadual conta com ""PL"" na\xa0...', '... o deputado estadual Bartô, acompanhado da diretora do Programa de Protegidos de Abusos e Maus Tratos de Belo Horizonte, Keyla Cristina Parreiras Aredes.']"
MERCEARIA 2 IRMAOS,NAO DISPONIBILIZADO,"['https://www.instagram.com/mercearia2.irmaos/?hl=en', 'https://www.solutudo.com.br/empresas/mg/belo-horizonte/super-minimercados/mercearia-2-irmaos-10828118', 'https://cnpj.biz/43737155000118', 'https://www.econodata.com.br/consulta-empresa/05770774000115-VAREJAO-DESTAK-LTDA', 'https://www.diariocidade.com/mg/belo-horizonte/guia/mercearia-2-irmaos-05770774000115/', 'https://www.ruasdobrasil.com.br/local/padaria-e-mercearia-2-irmaos-belo-horizonte-mg', 'https://nicelocal.br.com/belo-horizonte/shops/mercearia_dois_irmaos-bc70/']","['RUA: LASSANCE, 771 - SÃO GERALDO ACEITAMOS CARTÕES DE CRÉDITO E DÉBITO (31) 99901-3874 · 1,300 posts · 2,355 followers · 1,244 following.', 'Mercearia 2 Irmaos ; Endereço. Rua Desembargador Braulio, 1555, Alto Vera Cruz Belo Horizonte/MG - CEP 30285-170 ; Telefone. (31) 3495-4270.', 'Todos os dados da empresa Mercearia 2 Irmaos Welisson Junior da Silva com CNPJ 43.737.155/0001-18 - 43737155000118 de Belo Horizonte/MG. Telefone, E-mail...', 'Consulte o CNPJ da MERCEARIA 2 IRMAOS de Belo Horizonte, MG, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Mercearia 2 Irmaos em Belo Horizonte - MG, Minas Gerais. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas\xa0...', 'Telefone, endereço e informações sobre Padaria & Mercearia 2 Irmaos, Belo Horizonte - Minas Gerais.', 'Mercearia dois irmãos,: localização da loja e detalhes de contato, 5 comentários de ... Brasil, Belo Horizonte - MG, Beco Lorenço Silva - Jardim Leblon.']"
BAR E MERCEARIA LORIS,NAO DISPONIBILIZADO,"['https://www.descubraonline.com/guia/mg/belo-horizonte/bar-e-mercearia-loris-02472867000175/', 'https://cnpj.biz/02472867000175', 'https://transparencia.cc/dados/cnpj/02472867000175-MG-bar-e-mercearia-loris-ltda/', 'https://brazilguide.net/c/bar-e-mercearia-loris-ltda-02472867000175', 'https://www.diariocidade.com/mg/belo-horizonte/guia/bar-e-mercearia-loris-02472867000175/', 'https://www.informecadastral.com.br/cnpj/bar-e-mercearia-loris-ltda-02472867000175', 'https://cidadeurgente.com/mg/belo-horizonte/guia/bar-e-mercearia-loris-02472867000175/', 'https://consultas.plus/lista-de-empresas/minas-gerais/belo-horizonte/02472867000175-bar-e-mercearia-loris-ltda/']","['Confira abaixo os telefones, endereço e e-mail para contato de Bar E Mercearia Loris em Belo Horizonte, Minas Gerais. · 47.21-1-04 Comércio Varejista de Doces,\xa0...', 'CNPJ: 02.472.867/ ; Inscrição Estadual MG: 062992755.00-48 ; Razão Social: Bar e Mercearia Loris LTDA ; Nome Fantasia: Bar e Mercearia Loris ; Data da Abertura: 09/\xa0...', 'Estado: MG · Município: Belo Horizonte · Bairro: Carlos Prates · Logradouro: Rua Teofilo Otoni · Número: 307 · Complemento: · CEP: 30.710-570.', 'A empresa Bar e Mercearia Loris localizada em Rua Teófilo Otoni, 307, Carlos Prates, Belo Horizonte/MG - possui CNPJ 024.728.670/0017-5.', 'A empresa Bar E Mercearia Loris, localizada no bairro Carlos Prates, em Belo Horizonte-MG foi fundada em 1997. A atividade principal da empresa é Comércio\xa0...', 'O CNPJ da empresa Bar e Mercearia Loris Ltda (Bar e Mercearia Loris) é 02.472.867/0001-75. Com sede em BELO HORIZONTE, MG, possui 25 anos, 5 meses e 16 dias\xa0...', 'Bar E Mercearia Loris em Belo Horizonte - MG, Minas Gerais. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas\xa0...', 'A empresa Bar E Mercearia Loris Ltda, aberta em 09/06/1997, é uma MATRIZ do tipo Sociedade Empresária Limitada que está situada em Belo Horizonte – MG.']"
MERCADO DA ROCA,+55 31 98782-9652,"['https://pt-br.facebook.com/mercadodarocabh/', 'http://mercadocentral.com.br/lojas/alternativa-2/', 'https://rocacapital.com.br/', 'https://www.solutudo.com.br/empresas/mg/belo-horizonte/frios/mercado-da-roca-13643013', 'https://www.tripadvisor.com/LocationPhotoDirectLink-g303374-d10558115-i318230762-Roca_Capital-Belo_Horizonte_State_of_Minas_Gerais.html', 'https://www.instagram.com/caminhodarocamg/?hl=en', '/search?q=MERCADO+DA+ROCA,+BELO+HORIZONTE+-+MG&tbm=isch&source=univ&fir=mPlxwEp7e4zZzM%252ChIG_xbarvooyZM%252C_%253Buga0u5UA3LpGBM%252CpQtQ1hTd2JQ4lM%252C_%253B3iP1rpm8Crq5iM%252CCxby15_mKm9NSM%252C_%253BfjAXvuxRQnnGpM%252CJ0xgWQBY9p-w0M%252C_%253BJPJhrmSx3_7_EM%252CISQ7jvv54icCdM%252C_%253BCd73zCCQDdTSVM%252CxJCn8697XlmTQM%252C_%253BXtdNCihHQXd77M%252CISQ7jvv54icCdM%252C_%253Bnn6IDq94B3q_cM%252CCxby15_mKm9NSM%252C_%253BMzGxIVj1AaHaRM%252CpQtQ1hTd2JQ4lM%252C_%253BcOWbVkpEM-STEM%252CJ0xgWQBY9p-w0M%252C_&usg=AI4_-kROFcuQXNCtYKBbf_bTydsGFV5lGQ&sa=X&ved=2ahUKEwiStfTOz5L9AhUSF1kFHbPFBrgQjJkEegQIHxAC']","['O Mercado reúne o melhor de Minas: as comidas típicas, o artesanato, a cultura e a tradição. Aromas, temperos, cores e sabores são a receita de todo o\xa0...', 'Nossa primeira unidade se encontra no lugar mais típico de Belo Horizonte e Minas Gerais, o Mercado Central onde nos encontramos desde 2014.', 'No mercado, a empresa está localizada na Rua Trem De Ferro, Nº 10 - Loja no bairro Jatobá (Barreiro) em Belo Horizonte - MG, CEP 30692-290. A empresa Mercado Da\xa0...', ""Roça Capital, Belo Horizonte Picture: Roça Capital Mercado Central - Check out Tripadvisor members' 59 candid photos and videos of Roça Capital."", 'Queijaria Caminho da Roça. Estamos localizado dentro do MERCADO CENTRAL de BH. O que você está esperando? Venha conhecer nossa loja e as maravilhas de Minas\xa0...']"
SORT ALIMENTOS,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/mg/belo-horizonte/super-minimercados/sort-alimentos-10820679', 'https://guiafacil.com/site/sort-alimentos/belo-horizonte/mg/3133712252', 'https://cnpj.biz/03213403000107', 'https://www.apontador.com.br/local/mg/belo_horizonte/alimentos/C4074535040A0D0A09/sort_alimentos.html', 'https://www.guiatelefone.com/belo-horizonte-mg/mercados-e-supermercados/1125732/sort-alimentos', 'https://paginaamarela.com.br/empresa/sort-alimentos/belo-horizonte/mg/10182218', 'https://br.linkedin.com/in/nelson-dumont-3050873b', 'https://www.planetabrasileiro.com/sort-comercio-de-generos-alimenticios-ltda-ouro-preto-belo-horizonte-mg-F150CC70513D9']","['A empresa Sort Alimentos trabalha há mais de 23 anos na categoria Super - Minimercados na cidade de Belo Horizonte, MG na Rua Geraldo Bernardes De Faria,\xa0...', 'SORT ALIMENTOS tem como foco o segmento de Supermercados em Belo Horizonte. Você pode localizá-lo em Rua Geraldo Bernardes de Faria, 65 no bairro Ouro P...', 'Todos os dados da empresa Sort Alimentos Sort Comercio de Generos Alimenticios Ltda. com CNPJ 03.213.403/0001-07 - 03213403000107 de Belo Horizonte/MG.', 'Sort Alimentos. Rua Geraldo Bernardes de Faria, , Ouro Preto,Belo Horizonte - MG, CEP: 31320-340. 0 avaliações. Aberto agora. Dom: 10:00 às 18:00.', 'Consulte a nossas ofertas. estamos no endereço Rua Geraldo Bernardes de Faria, 65, no bairro de Ouro Preto na cidade de Belo Horizonte, MG.', 'Sort Alimentos está no bairro Ouro Preto na cidade de Belo Horizonte, MG. Veja aqui o telefone ☎ Telefone (31)... e o endereço completo para nos visitar.', 'nelson dumont. diretor na sort alimentos ltda. sort alimentos ltda. Belo Horizonte, Minas Gerais, Brasil. Cadastre-se para ver o perfil.', 'Ouro Preto - Belo Horizonte Mg. QUALIFICAR. Publicado: Março 23. Atacadistas de Produtos Alimentícios. alimentos, atacadistas de produtos alimenticios\xa0...']"
TRIGO DORO,NAO DISPONIBILIZADO,"['https://restaurantguru.com.br/Padaria-Trigo-Doro-Belo-Horizonte', 'https://www.procuroacho.com/empresas/mg/belo-horizonte/08.022.492/0001-28/trigo-doro', 'https://www.apontador.com.br/local/mg/belo_horizonte/alimentos/C40210274F473E4734/trigo_doro.html', 'https://www.diariocidade.com/mg/belo-horizonte/guia/trigo-doro-08022492000128/', 'https://cidadeurgente.com/mg/belo-horizonte/guia/trigo-doro-08022492000128/', 'https://www.descubraonline.com/guia/mg/belo-horizonte/trigo-doro-08022492000128/', 'https://transparencia.cc/dados/cnpj/08022492000128-MG-adriana-alves-lopes/', 'https://consultas.plus/lista-de-empresas/minas-gerais/belo-horizonte/08022492000128-adriana-alves-lopes/']","['Jan 2, 2023 — Padaria Trigo Doro #7076 entre Belo Horizonte restaurantes: 14 avaliações. Encontrar no mapa e ligar para reservar uma mesa.', 'Informações da Empresa Trigo Doro - 08.022.492/0001-28. ... Localizada em Belo Horizonte / MG, a empresa é uma Matriz do tipo Empresário (Individual),\xa0...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Trigo ... Avenida Mem de Sá, 1724, Vila Novo São Lucas, 30260-270, Belo Horizonte - MG.', 'A empresa Trigo Doro, localizada no bairro Santa Efigenia, em Belo Horizonte-MG foi fundada em 2006. A atividade principal da empresa é Comércio Varejista\xa0...', 'Confira no mapa como chegar em Trigo Doro, no endereço: Avenida Mem de Sa, 1724, Santa Efigenia, Belo Horizonte-MG. CEP: 30260-270 .', 'Trigo Doro em Belo Horizonte, Minas Gerais. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'A empresa Adriana Alves Lopes, CNPJ 08.022.492/0001-28, de 26/05/2006, está com a situação ATIVA na RFB. Veja todos os Detalhes.', 'A empresa Adriana Alves Lopes, aberta em 26/05/2006, é uma MATRIZ do tipo Empresário (Individual) que está situada em Belo Horizonte – MG.']"
LOJAS VARIEDADES,NAO DISPONIBILIZADO,"['https://www.variedadesltda.com/', 'https://www.facebook.com/economicovariedades/?locale=pt_BR', 'https://shopee.com.br/variedadesbh', 'https://www.economicovariedades.com.br/', 'https://mundovariedades.com.br/', 'https://lojatemtudobh.com/', 'https://www.instagram.com/variedadesbh/?hl=en', 'https://www.zattini.com.br/lojista/variedades-bh', 'https://www.pagpoucovariedades.com.br/lojas/']","['Mais informações. Entendi. VARIEDADES BH ... R$12,90. Loja das Tintas a partir de 12.9. Loja das Tintas a partir de. R$12,90\xa0...', 'Loja a partir R$1,99. Comércio de Utilidades Domésticas, Brinquedos, Material Escolar, Ferramentas, entre outros.', 'Aproveite melhor o seu tempo comprando na Mundo Variedades! Garantimos qualidade e entrega rápida em todo Brasil! Confira nossos produtos =D.', 'Tudo que você procura você encontra aqui! Buscamos sempre atender nossos cliente da melhor maneira possível, com produtos de qualidade e com preço justo.', 'Variedades BH. Líder em Ferramentas | Utilidades Domésticas | Eletrônicos Aqui tem tudo o que você precisa. www.variedadesltda.com.']"
MERCEARIA FRIOS E FRANGOS REAL,NAO DISPONIBILIZADO,"['https://www.econodata.com.br/consulta-empresa/04226046000184-MERCEARIA-E-FRIOS-REAL-LTDA', 'https://www.apontador.com.br/local/mg/belo_horizonte/alimentos_e_bebidas/C40307261E2E5U2E57/mercearia_frios_e_frangos_real.html', 'https://cnpj.biz/04226046000184', 'https://www.descubraonline.com/guia/mg/belo-horizonte/mercearia-frios-e-frangos-real-04226046000184/', 'https://inteligue.com.br/mercearia-frios-e-frangos-real', 'http://cnpj.info/Mercearia-e-Frios-Real-Mercearia-Frios-e-Frangos-Real', 'https://www.guiatelefone.com/belo-horizonte-mg/mercados-e-supermercados/1029701/mercearia-frios-e-frangos-real', 'https://www.diariocidade.com/mg/belo-horizonte/guia/mercearia-frios-e-frangos-real-04226046000184/', 'https://applocal.com.br/empresa/mercearia-frios-e-frangos-real/belo-horizonte/mg/11636810']","['Consulte o CNPJ da MERCEARIA FRIOS E FRANGOS REAL de Belo Horizonte, MG, seus sócios e contatos como telefones, emails e website, além de faturamento,\xa0...', 'Mercearia Frios e Frangos Real. Rua Amílcar Cabral, , Milionários,Belo Horizonte - MG, CEP: 30620-250. 0 avaliações. Aberto agora. Dom: 10:00 às 18:00.', 'CNPJ: 04.226.046/ ; Inscrição Estadual MG: 062110237.00-01 ; Razão Social: Mercearia e Frios Real LTDA ; Nome Fantasia: Mercearia Frios e Frangos Real ; Data da\xa0...', 'Mercearia Frios E Frangos Real em Belo Horizonte, Minas Gerais. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Veja o telefone e endereço da empresa MERCEARIA FRIOS E FRANGOS REAL Belo Horizonte, Supermercados em Belo Horizonte - MG. R Amílcar Cabral, Milionários\xa0...', 'Mercearia e Frios Real LTDA | Mercearia Frios e Frangos Real ... Endereço. Rua Amilcar Cabral, 810. ARAGUAIA BELO HORIZONTE - MG 30620-250\xa0...', 'Avaliações, telefone e endereço de MERCEARIA FRIOS E FRANGOS REAL em Barreiro, Belo Horizonte, MG. Ligue (31) 3321-24...', 'Mercearia Frios E Frangos Real em Belo Horizonte - MG, Minas Gerais. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de\xa0...', 'Ligue ☎ (31)... Realize suas compras no Mercearia Frios e Frangos Real em Belo Horizonte, MG. Atuamos como Mercearias na região, onde a nossa família\xa0...']"
DECISAO ATACAREJO,NAO DISPONIBILIZADO,"['https://www.decisaoentrega.com.br/', 'http://decisaoatacarejo.com/', 'https://www.instagram.com/decisaoatacarejo/?hl=en', 'https://www.facebook.com/DecisaoAtacarejo/?locale=pt_BR', '/search?q=QUEM+%C3%89+O+DONO+DO+decis%C3%A3o+atacarejo%3F&sa=X&ved=2ahUKEwiWwICt0ZL9AhVZD1kFHeIDD8cQzmd6BAhfEAU', 'https://www.tiendeo.com.br/Lojas/belo-horizonte/decisao-atacarejo-av-olegario-maciel/53511', 'https://seusfolhetos.com.br/lojas/belo-horizonte/deciosao-atacarejo/av-dom-pedro-ii-1520-bonfim', 'https://pt.foursquare.com/v/decis%C3%A3o-atacarejo/4cc0ca8cf82ebfb795ba6f91']","['Fundado em 1988, o Decisão Atacarejo se destaca no mercado mineiro no atacado e varejo. Confira nossa história, ofertas, receitas e muito mais!', 'Somos 7 Lojas Físicas em BH e Região Metropolitana Compre pelo site ou app, sem sair de casa. Acesse o Link ⬇️. linktr.ee/decisaoatacarejo.', 'Atualmente, o Grupo possui 7 lojas de autoserviço, localizadas em BH e na grande BH, e agora conta também com uma loja virtual! Visite nossa loja virtual: https\xa0...', 'Ver 17 fotos e 15 dicas de 686 clientes para Decisão Atacarejo. ... decisão atacarejo belo horizonte •; decisão atacarejo centro belo horizonte.']"
DJ BAR E MERCEARIA,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/mg/belo-horizonte/super-minimercados/dj-bar-e-mercearia-10839093', 'https://www.apontador.com.br/local/mg/belo_horizonte/alimentos/C405757744522N5222/dj_bar_e_mercearia.html', 'https://cnpj.biz/08837589000199', 'https://www.telelistas.net/locais/mg/belo+horizonte/armazens+emporios+e+mercearias/bu-21064342/dj+bar+e+mercearia+em+sao+francisco', 'https://cadastroempresa.com.br/cnpj/08.837.589/0001-99-dj-bar-e-mercearia-jose-luciano-figueiredo', 'https://www.econodata.com.br/consulta-empresa/19339174000101-CAMILA-FEIJO-RAPHAEL-THEODORO', 'https://www.yelp.com/search?find_desc=Nightlife&find_loc=R.+Esplanada++pc+C+16%2C+Ribeir%C3%A3o+das+Neves+-+MG+33805-660%2C+Brazil']","['No mercado, a empresa está localizada na Rua Padre Leopoldo Mertens, Nº 1557 - A no bairro São Francisco em Belo Horizonte - MG, CEP 31255-200. A empresa Dj Bar\xa0...', 'Dj Bar e Mercearia. Rua Padre Leopoldo Mertens, 1557, A, Vila São Francisco,Belo Horizonte - MG, CEP: 31255-200. 0 avaliações.', 'Todos os dados da empresa Dj Bar e Mercearia Jose Luciano Figueiredo com CNPJ 08.837.589/0001-99 - 08837589000199 de Belo Horizonte/MG. Telefone, E-mail...', 'Ache endereço e telefone de Dj Bar e Mercearia em São Francisco atuante em Armazéns, Empórios e Mercearias, perto de São Francisco, Belo Horizonte - MG.', 'CNPJ: 08.837.589/0001-99 ; Inscrição Estadual MG: 001872386.00-73 ; Nome de Fantasia: Dj Bar e Mercearia ; Nome Empresarial: Jose Luciano Figueiredo ; Data da\xa0...', 'Consulte o CNPJ da BAR E MERCEARIA DJ DIOGO de Juiz de Fora, MG, seus sócios e contatos como telefones, emails e website, ... VP BH BAR E RESTAURANTES LTDA.', 'Av. Otacílio Negrão de Lima, 5111, Belo Horizonte - MG 31365-450. +55 (31) 3646-1221. Ikon Bar. 8.2 mi. 1 review ... Bar e Mercearia do Belo. 1.0 mi.']"
COMERCIAL EFRAIM,NAO DISPONIBILIZADO,"['https://www.descubraonline.com/guia/mg/belo-horizonte/comercial-efraim-09203984000182/', 'https://www.facebook.com/EfraimPereiraBH/?locale=pt_BR', 'https://www.apontador.com.br/local/mg/belo_horizonte/alimentos/C406511807131Z1317/comercial_efraim.html', 'https://www.econodata.com.br/consulta-empresa/40600491000126-EFRAIM-REPRESENTACOES-COMERCIO-E-SERVICOS-LTDA', 'https://moovitapp.com/index/en/public_transit-Comercial_Efraim-Belo_Horizonte-site_169098847-843', 'https://cnpj.biz/40600491000126', 'https://empresasdobrasil.com/empresa/comercial-efraim-09203984000182']","['Confira abaixo os telefones, endereço e e-mail para contato de Comercial Efraim em Belo Horizonte, Minas Gerais. JUSCELIA ROSARIO PEDRO com o CNPJ 09.203.984/\xa0...', 'Fabricas dos Display e Painéis Digitais Efraim Comunicação Visual está em Efraim Comunicacao Visual. 2 de agosto de 2022 às 11:39 · Belo Horizonte, Minas Gerais\xa0...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Comercial Efraim especializado em null localizado em Rua Capanema, 231, LOJA: A-,\xa0...', 'Consulte o CNPJ da EFRAIM REPRESENTACAO COMERCIAL de Belo Horizonte, MG, seus sócios e contatos como telefones, emails e website, além de faturamento,\xa0...', 'What are the closest stations to Comercial Efraim? The closest stations to Comercial Efraim are: Rua Cambé, 471 is 73 meters away, 2 min walk.', 'Jan 28, 2021 — Efraim Representacao Comercial Efraim Representacoes Comercio e Servicos LTDA Rua Noraldino Lima 290 Apt 904. Aeroporto Belo Horizonte MG', 'Endereço · R CAPANEMA, 231, LOJA: A; · Bairro COQUEIROS · Cidade Belo Horizonte · CEP 30.880-450 · Telefone: Não disponível\xa0...']"
