,tel,link,descricao
AKIKO'S BUFFET,+55 15 3278-2406,"['https://www.facebook.com/akikosbuffet/', 'https://yellow.place/en/akiko-s-buffet-pilar-do-sul-brazil', 'https://restaurantguru.com.br/Akikos-Buffet-Pilar-do-Sul', ""/search?q=AKIKO'S+BUFFET,+PILAR+DO+SUL+-+SP&tbm=isch&source=univ&fir=0cE6319gX9LqrM%252CVMnFJQgITJzUeM%252C_%253BBmvviwOKLdrGsM%252CVMnFJQgITJzUeM%252C_%253BiuJwxk4FvVYIdM%252CNdMqFIq9N_GjiM%252C_%253BVf6R8Yd4BkxEOM%252CN_kYyfWnCPvTbM%252C_%253B25Mq8mewnmQJtM%252CNdMqFIq9N_GjiM%252C_%253BcApca9IbP-3AlM%252CNdMqFIq9N_GjiM%252C_%253BzxTBjWeUezITPM%252CNdMqFIq9N_GjiM%252C_%253BJ24R7jxtCxAA_M%252CVMnFJQgITJzUeM%252C_%253BycRpwVyNgnN_-M%252CVMnFJQgITJzUeM%252C_%253BZoJyKOtxQxu9wM%252CqIu-pq1a7B1WaM%252C_&usg=AI4_-kRpFvZpa6zJfV34MFIQ5W7oA-1wgw&sa=X&ved=2ahUKEwjltL7j2pH9AhU-F1kFHQEwCgUQjJkEegQIUxAC"", 'https://www.solutudo.com.br/empresas/sp/pilar-sul/restaurantes/akiko-s-buffet-8605280', 'https://cidadeurgente.com/sp/pilar-do-sul/guia/akikos-buffet-01097198000136/', 'https://www.buffets.net.br/sobre/akikos-gourmet', 'https://www.apontador.com.br/local/sp/pilar_do_sul/restaurantes/C404819F383D2N3D23/akiko_s_buffet.html']","[""Akiko's Buffet, Pilar do Sul. 2524 likes · 6 talking about this · 3575 were here. Casamentos | Noivados | Bodas | Aniversários | Debutantes |..."", ""Akiko's Buffet. R. José Braga Sobrinho, 361, Pilar do Sul (SP), 18185000, Brazil. Get Directions · 551532782406 · www.akikosbuffet.com.br\xa0..."", 'A empresa AkikoS Buffet trabalha desde 1996 na categoria Restaurantes na cidade de Pilar do Sul, SP na Rua Jose Braga Sobrinho, Nº 361 - Centro.', ""Akiko's Buffet em Pilar do Sul - SP, São Paulo. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Guia da\xa0..."", 'Nome Oficial: Akiko?s Gourmet ; Endereço: R. José Braga Sobrinho, 361 - Centro, Pilar do Sul - SP, 18185-000, Brasil ; Bairro: Centro ; Cidade: Pilar do Sul.', ""... as fotos e as avaliações do Akiko'S Buffet especializado em null localizado em Rua José Braga Sobr., 361, 18185-000, Centro, Pilar Do Sul, SP.""]"
PADRE TOLEDO,NAO DISPONIBILIZADO,"['#', 'https://www.tripadvisor.com/Restaurant_Review-g737098-d2389938-Reviews-Restaurante_Taberna_Padre_Toledo-Tiradentes_State_of_Minas_Gerais.html', 'https://www.padretoledo.com.br/', 'https://www.instagram.com/padariapadretoledo/?hl=en', 'https://en.wikipedia.org/wiki/File:Casa_do_Padre_Toledo_-_Tiradentes_MG.jpg', 'https://www.facebook.com/RestauranteTabernaPadreToledo/', '/search?q=PADRE+TOLEDO,+TIRADENTES+-+MG&tbm=isch&source=univ&fir=dvIzyo2YEtHbcM%252CX6tFEH1OvNfaIM%252C_%253BlWpJwVLVpdwqoM%252Ck4n2Mr9x8l0plM%252C_%253BQQSVfjmsHc3xGM%252CSHHqjcmq69KBhM%252C_%253Bk20oUDPk7XBkqM%252CoE4TcVAx-Nka1M%252C_%253BndE0kFRHk5lvnM%252CdmYsUAtQyj2aWM%252C_%253BBmzB2_Loyzv_ZM%252Ck4n2Mr9x8l0plM%252C_%253BbN4KYlNJBocycM%252C5toVRAU0tmBByM%252C_%253BcKO6Pn6XuNEN2M%252C8su3GAVWFHpV_M%252C_%253Bubgp4oAVtE6lAM%252CM6quiF5QmC1aXM%252C_%253BMKVMIDyFGFNZUM%252CYf7fDWGVUJCO9M%252C_&usg=AI4_-kR67nlsL4MW3IESA_2KVCWybhEQxQ&sa=X&ved=2ahUKEwiHxOSR25H9AhU2M1kFHZ_SC-MQjJkEegQIHhAC']","['Padaria Padre Toledo, Tiradentes: See 155 unbiased reviews of Padaria Padre Toledo, rated 4 of 5 on Tripadvisor and ranked #57 of 210 restaurants in\xa0...', 'A Primeira Padaria de Tiradentes! Especialista em Quitandas Mineira! ☎️ (32) 3355-1474. padretoledopadaria@gmail.com ; 336 posts ; 1,797 followers ; 621\xa0...', 'Padaria Padre Toledo, Tiradentes, Minas Gerais. 919 likes · 1 talking about this · 436 were here. A Primeira Padaria de Tiradentes!']"
RESTAURANTE DIVINO SABOR,+55 32 99838-0596,"['https://www.tripadvisor.com.br/Restaurant_Review-g737098-d5869704-Reviews-Restaurante_Divino_Sabor-Tiradentes_State_of_Minas_Gerais.html', 'https://www.instagram.com/divinosaborcomidamineira/?hl=en', 'https://restaurantguru.com.br/Divino-Sabor-Tiradentes', 'https://pt.foursquare.com/v/restaurante-divino-sabor/4bbff5bdb492d13aafb3a360', 'https://cardapio.menu/restaurants/tiradentes/restaurante-divino-sabor-3', 'https://idasbrasil.com.br/Restaurante+Divino+Sabor/Tiradentes/minas-gerais/1082/g', 'https://www.procuroacho.com/empresas/mg/tiradentes/34.665.873/0001-35/restaurante-divino-sabor', 'https://www.guiadoturismobrasil.com/gastronomia/3/restaurante/8/MG/tiradentes/563/divino-sabor-restaurante/30010', 'https://www.tripadvisor.co/Restaurant_Review-g737098-d7867255-Reviews-Restaurante_Divino_Sabor-Tiradentes_State_of_Minas_Gerais.html']","['Restaurante Divino Sabor, Tiradentes: Veja 43 dicas e avaliações imparciais ... Rua Ministro Gabriel Passos 300 Centro, Tiradentes, Minas Gerais 36325-000\xa0...', '... photos and videos from Divino Sabor - Comida Mineira (@divinosaborcomidamineira) ... #uai #restaurante #. O melhor da comida mineira em Tiradentes.', 'Informações sobre Restaurante Divino Sabor em Tiradentes - Minas Gerais. Você encontra na Idas Brasil.', '... razão social Restaurante Divino Sabor Tiradentes Ltda e nome fantasia Restaurante Divino Sabor. Localizada em Tiradentes / MG, a empresa é uma Matriz do\xa0...', 'Tiradentes/MG - Divino Sabor Restaurante. (32) 3355-1800. Rua Min. Gabriel Passos, 300 - Centro - CEP: 36325-000. Tiradentes / MG.']"
PAULO FERNANDO BARBOSA NAZARE,NAO DISPONIBILIZADO,"['https://pt-br.facebook.com/paulofernando.barbosanazare/', 'https://cadastroempresa.com.br/cnpj/07.212.040/0001-46-paulo-fernando-barbosa-nazare', 'https://consultas.plus/lista-de-empresas/minas-gerais/tiradentes/07212040000146-paulo-fernando-barbosa-nazare/', '/search?q=PAULO+FERNANDO+BARBOSA+NAZARE,+TIRADENTES+-+MG&tbm=isch&source=univ&fir=MUh_wv0LhQ03jM%252CUzas3AyJG2zpDM%252C_%253BQwb_FiB3pNM5tM%252CaE_TR8X3Q_Y8CM%252C_%253Bm0s7EHJJS3mYaM%252CUzas3AyJG2zpDM%252C_%253BBFGMh-KSZCkPbM%252C3-raSGbVBwllfM%252C_%253BxRANjLE8dNcMdM%252CUzas3AyJG2zpDM%252C_%253BIOAZzGUUStYX7M%252CUzas3AyJG2zpDM%252C_%253Bp_OFfjWgxFDSfM%252CUzas3AyJG2zpDM%252C_%253B2OmKbFhDdlt9nM%252CUzas3AyJG2zpDM%252C_%253BwcvngN2kJvXcGM%252C3nvmfeI96PEzyM%252C_%253BeKE11EE93FfRHM%252C3nvmfeI96PEzyM%252C_&usg=AI4_-kR3Qz6ztbLvXCT8o3bbKOcFoURfFQ&sa=X&ved=2ahUKEwiMmenr25H9AhUxMVkFHZLNA3YQjJkEegQIFxAC', 'https://empresasdobrasil.com/empresa/historias-de-minas-artesanato-07212040000146', 'https://tiradentes.nfiss.com.br/?Meio=Empresas_Emissoras', 'http://www.eptc.com.br/Eptc_Itinerarios/Lograd1.asp', 'https://www.valadares.mg.gov.br/abrir_arquivo.aspx/Total_de_familias_cadastradas_no_Minha_Casa,_Minha_Vida?cdLocal=2&arquivo=%7B5ECC1EEA-CA3A-B74B-31E1-5DB32D4BB04A%7D.pdf']","['Paulo Fernando Barbosa Nazare está no Facebook. Participe do Facebook para se conectar com Paulo Fernando Barbosa Nazare e outros que você talvez...', 'Paulo Fernando Barbosa Nazare com CNPJ 07.212.040/0001-46 é uma empresa de Tiradentes/MG aberta em 25/01/2005. Acesse para mais informações.', 'A empresa Paulo Fernando Barbosa Nazare, aberta em 25/01/2005, é uma MATRIZ do tipo Empresário (Individual) que está situada em Tiradentes – MG.', 'Razão Social. PAULO FERNANDO BARBOSA NAZARE - ME. CNPJ. 07.212.040/0001-46. Data da abertura ... Cidade Tiradentes. CEP 36.325-000. Telefone: Não disponível\xa0...', '1666) PAULO FERNANDO BARBOSA NAZARE RUA ALVARENGA PEIXOTO 1055 - A - JARDIM CAPOTE - TIRADENTES / MG. 1667) PAULO GALLI BASTONE', 'Você poderá consultar quais linhas de ônibus, Lotação e Lotação Especial passam por uma rua da cidade e então ver o itinerário\xa0...', '707.645.066-68 Rua Dona Zulmira Pereira da Silva, 1013 Bairro S. Paulo ... 730.477.596-34 Av. Minas Gerais, 1169, N° Senhora das Graças.']"
PAEELAS GOURMET E SORVETERIA,+55 32 99921-5726,"['/search?q=PANELAS+GOURMET+E+SORVETERIA,+TIRADENTES+-+MG&tbm=isch&source=univ&fir=n4BwdmBabQrjpM%252C850AAIyjmtnk5M%252C_%253B5hqW2KWKEH3ENM%252CJMGp3wLqZFTqoM%252C_%253B0_xSKW8UNxvY2M%252Cb4E_RY4t9z8o1M%252C_%253BlfCvj8x2a8qcwM%252CIw3uVCiIFSPx8M%252C_%253BAkzplP21WCBPTM%252C3BmWlJ5P0LcFdM%252C_%253BLdmNVGZ8PKz7XM%252C3BmWlJ5P0LcFdM%252C_%253BBv_GqR25O3PnnM%252Conb93PMTc6veEM%252C_%253BUKE_MUZ5tliesM%252CXJ1Igr2wbITEKM%252C_%253BjRwEP3mutx5GkM%252CKrU6w2DnrDjdqM%252C_%253BUbwG67CKgxZlyM%252C3BmWlJ5P0LcFdM%252C_&usg=AI4_-kQF3jIfqa9Op8jvq1DKPLYSfMpmhg&sa=X&ved=2ahUKEwjlkpaY3JH9AhVOK1kFHfkMD7AQjJkEegQIChAC', 'https://www.tripadvisor.com/RestaurantsNear-g737098-d4213825-Tempero_da_Roca-Tiradentes_State_of_Minas_Gerais.html', 'https://www.instagram.com/casadepanelatiradentes/?hl=en', 'https://www.planetabrasileiro.com/quartier-latin-tiradentes-mg-F1706C60112D5', 'https://www.listaamarela.com.br/endereco/rua-ministro-gabriel-passsos/tiradentes/mg', 'https://www.facebook.com/viajandoai/?locale=pt_PT', 'https://tr.foursquare.com/v/tragaluz/4c574fd02308be9a50ec586c', 'http://www.empresasembrasil.com/lista/restaurantes/tiradentes-MG/pag/6/']","['Restaurants near Tempero da Roca, Tiradentes on Tripadvisor: Find traveler reviews and ... Paeelas Gourmet E Sorveteria ... Restaurante Panela de Minas.', ""Rua Padre Toledo 114 Centro Rua dos Inconfidentes 103 Centro Tiradentes MG. Comidas's profile picture. Comidas. Clientes's profile picture. Clientes."", 'restaurantes - bares e choperias, bares e choperias - endereço: Rua Min Gabriel Passos, 23 A - Centro - Tiradentes, Minas Gerais - telefone: +55 (32) 335512..', 'Rua Ministro Gabriel Passsos em Tiradentes, MG. Encontrados 13 resultados para Rua Ministro ... PAEELAS GOURMET E SORVETERIA ... RESTAURANTE PANELA DE MINAS.', 'Viajando por Aí está em Tiradentes - MG. 04/08/2022\U000f078b\U000f07e0 ... proposta de culinária saudável e gourmet. ... Pão de panela de barro, Pasta de grão-de-bico,', 'Sobremesa: doce de leite “queimado” com farofa de castanha e sorvete de queijo minas é ... Great food in Tiradentes - definitely gourmet and a mustngo for\xa0...', 'Paeelas Gourmet E Sorveteria - Tiradentes. Restaurante. Rua Ministro Gabriel Passos 80 B Centro, Tiradentes, Minas Gerais 36325-000. Mais Informações\xa0...']"
RESTAURANTE VO LAURO,+55 47 3393-3192,"['http://www.volauro.com.br/', 'https://www.tripadvisor.com.br/Restaurant_Review-g612476-d6180469-Reviews-Vo_Lauro_Restaurante_and_Pizzaria-Bombinhas_State_of_Santa_Catarina.html', 'https://www.facebook.com/repvolauro/?locale=pt_BR', 'https://cs-cz.facebook.com/repvolauro/', 'https://www.instagram.com/volauro/?hl=en', 'https://restaurantguru.com.br/Vo-Lauro-Bombinhas', 'https://untappd.com/v/restaurante-e-pizzaria-vo-lauro/7363843', 'https://turismo.bombinhas.sc.gov.br/onde-comer/item/restaurante-e-pizzaria-vo-lauro', 'https://instaviagem.com/guia/restaurantes/brasil/bombinhas/vo-lauro-restaurante-e-pizzaria']","['Tradição e qualidade, de frente para o mar. informações sobre o restaurante. Restaurante Vô Lauro. Disk Pizza. Somente de março a novembro. Pizzaria.', 'Restaurante e Pizzaria Vô Lauro, Bombinhas. 1 798 To se mi líbí · Byli tady (8 749). Tradição e Qualidade, reunindo o melhor da culinária litorânea de...', '🍽️Restaurante e Pizzaria 🏖️ Beira Mar A La Carte Frutos do Mar Pizza DELIVERY ABERTO TODOS DIAS a partir 11:00 ⬇️Pedidos e Infos ⬇️@.', '7 days ago — Vô Lauro Restaurante e Pizzaria, #4 entre Bombinhas pizzarias: 1114 avaliações e 20 fotos detalhadas. ... Bombinhas, Santa Catarina, Brasil.', ""Find out what's popular at Restaurante e Pizzaria Vô Lauro in Bombinhas, SC in real-time and see activity."", 'Crédito: Divulgação Restaurante e Pizzaria Vô Lauro. Saiba mais. Divulgação Restaurante e ... Rua Jequitibá,19. CEP: 88215000. Canto Grande, Bombinhas - SC\xa0...', 'Vô Lauro Restaurante e Pizzaria: A casa oferece diversos sabores de pizzas feitas no forno à lenha, além de petiscos e pratos com frutos do mar e tem uma\xa0...']"
CHURRASCARIA ARTE BRASILEIRA,+55 47 99938-5065,"['https://www.tripadvisor.com.br/Restaurant_Review-g612476-d3783114-Reviews-Arte_Brasileira-Bombinhas_State_of_Santa_Catarina.html', 'https://m.facebook.com/artebrasileirarestauranteepizzaria/', 'https://turismo.bombinhas.sc.gov.br/onde-comer/item/churrascaria-arte-brasileira', 'https://restaurantguru.com.br/Arte-Brasileira-Bombinhas', 'https://www.tripadvisor.co/Restaurant_Review-g612476-d7866605-Reviews-Churrascaria_Arte_Brasileira-Bombinhas_State_of_Santa_Catarina.html', 'https://pt.foursquare.com/v/restaurante-arte-brasileira/4d7ba50c5a396dcb738763fb', 'https://www.solutudo.com.br/empresas/sc/bombinhas/restaurantes/churrascaria-e-pizzaria-arte-brasileira-10421135', 'https://www.apontador.com.br/local/sc/bombinhas/restaurantes/C40175674E5F2S5F22/churrascaria_arte_brasileira.html']","['Churrascaria Arte Brasileira, Bombinhas: Veja 43 dicas e avaliações ... Manoel Jose dos Santos 850 Vasco Da Gama, Bombinhas, Santa Catarina 88215-000 Brasil\xa0...', '8 days ago — O menu deste restaurante é recomendado para os amantes da culinária. Muitos fregueses vêm para provar o pizza boa, saladas ótimas e\xa0...', 'Churrascaria Arte Brasileira, Bombinhas: Consulta 43 opiniones sobre ... dos Santos 850 Vasco Da Gama, Bombinhas, Estado de Santa Catarina 88215-000 Brasil.', 'Restaurante Arte Brasileira. Restaurante Brasileiro, BBQ Joint e Pizzaria$$$$. Bombinhas. Salvar. Compartilhar. Dicas 10 · Fotos 3.', 'A empresa Churrascaria E Pizzaria Arte Brasileira trabalha há mais de 8 anos na categoria Restaurantes na cidade de Bombinhas, SC na Avenida Vereador Manoel\xa0...', '... do Churrascaria Arte Brasileira especializado em null localizado em Avenida Vereador Manoel José dos Santos, 850, 88215-000, Centro, Bombinhas, SC.']"
ENTRE PRAIAS RESTAURANTE,NAO DISPONIBILIZADO,"['https://m.yelp.com/biz/entre-praias-restaurante-bombinhas', 'https://restaurantguru.com.br/Entre-Praias-Restaurante-Bombinhas', 'https://www.econodata.com.br/consulta-empresa/07297756000193-ENTRE-PRAIAS-RESTAURANTE-LTDA', 'https://www.tripadvisor.com.br/Restaurants-g612476-Bombinhas_State_of_Santa_Catarina.html', 'https://eguias.net/empresa/entre-praias-restaurante/bombinhas/sc/2698493', 'https://www.diariocidade.com/sc/bombinhas/guia/entre-praias-restaurante-07297756000193/', 'https://www.facebook.com/casadapraiarestauranteoficial/?locale=pt_BR', 'https://moovitapp.com/index/en/public_transit-Entre_Praias_Restaurante-Itajai-site_169024035-842']","['Map · Av. Professor João José Cruz 1700 fds. Bombinhas - SC 88215-000. Brazil. Directions · (47) 3393-4004. Call Now · More Info. Menu for Entre Praias Restaurante.', 'Jan 26, 2023 — Av. Professor João José Cruz 1700 fds, 88215-000. Bombinhas, Santa Catarina, Brasil. Gerencie seu negócio. Adicionar uma foto.', 'Consulte o CNPJ da ENTRE PRAIAS RESTAURANTE de Bombinhas, SC, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Entre os melhores restaurantes em Bombinhas estão: Forneria Oliva · Choperia Pastelaria Mar de Fora · O Alquimista Burger. Bombinhas: quais são os melhores\xa0...', 'ENTRE PRAIAS RESTAURANTE está instalada no endereço Av Professor João José Cruz, na cidade de Bombinhas, Santa Catarina. Veja aqui nossos canais de atendimento\xa0...', 'Entre Praias Restaurante em Bombinhas - SC, Santa Catarina. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas\xa0...', 'Casa da Praia - Restaurante · Página · Evento · Av. Vereador Manoel José dos Santos, 1599, Bombinhas, SC, Brazil · +55 47 3369-1121 · eventos@restaurantecasadapraia\xa0...', 'Directions to Entre Praias Restaurante (Bombinhas) with public transportation. The following transit lines have routes that pass near Entre Praias\xa0...']"
NOSTRA CASA,+55 48 3537-1093,"['https://m.facebook.com/nostracasameleiro/about/', 'https://wego.here.com/brazil/meleiro/restaurant/nostra-casa--0766fuey-6fc0039de0a2433b8c40678f6e2b2dc6', '/search?q=NOSTRA+CASA,+MELEIRO+-+SC&tbm=isch&source=univ&fir=qInkiY5x8k8xPM%252C0E6TwMwq_-ZxQM%252C_%253B5tXaLb3Tvh0-NM%252CaDKLylfE2V1sYM%252C_%253BpVJvkf95uIqMMM%252C0E6TwMwq_-ZxQM%252C_%253BVZEiwkdKWplrgM%252C0E6TwMwq_-ZxQM%252C_%253BDOfzQvlhnqyZaM%252C0E6TwMwq_-ZxQM%252C_%253BrBLQQHS25ojvbM%252CaDKLylfE2V1sYM%252C_%253BDLhj-tnrrUIa6M%252CaDKLylfE2V1sYM%252C_%253Btm-LTpATzB5gLM%252C0E6TwMwq_-ZxQM%252C_%253BN4pJDO6yZL_1iM%252C0E6TwMwq_-ZxQM%252C_%253BRM53G9sVbZuEWM%252C0E6TwMwq_-ZxQM%252C_&usg=AI4_-kSYyJeo4G7MNsyF3tjZ9JNVeIFBmw&sa=X&ved=2ahUKEwjC0KHS3ZH9AhWTVjUKHQgqDUcQjJkEegQIBhAC', 'https://www.solutudo.com.br/sc/meleiro/restaurantes/nostra-casa-7590584', 'https://www.apontador.com.br/local/sc/meleiro/restaurantes/C4049885485B1S5B1E/nostra_casa.html', 'https://pizzariaspertodemim.com/e/nostra-casa-xdcyt/', 'https://www.guiatelefone.com/meleiro-sc/restaurantes/2584920/nostra-casa', 'https://www.turismo2rodas.com/sc/meleiro/guia/nostra-casa-06371204000115/', 'https://www.diariocidade.com/sc/meleiro/guia/nostra-casa-06371204000115/']","['Pizzaria Nostra Casa, Meleiro. 610 likes · 1 talking about this · 2619 were here. Brazilian Restaurant. ... 20 de Dezembro, 420, Meleiro, SC, Brazil.', 'Nostra Casa Rua Vinte de Dezembro Meleiro - Restaurant Pizza. Drive, bike, walk, public transport directions on map to Nostra Casa - HERE WeGo.', 'No mercado, a empresa está localizada na Rua Vinte De Dezembro, Nº 420 no bairro Estreito em Meleiro - SC, CEP 88920-000. A empresa Nostra Casa está\xa0...', 'Nostra Casa. Rua Vinte de Dezembro, , Estreito,Meleiro - SC, CEP: 88920-000 ... Localização. Rua Vinte de Dezembro, , Estreito, 88920-000, Meleiro - SC.', 'Nostra Casa · Rua Vinte de Dezembro, 420. Estreito, Meleiro - SC · Telefone não cadastrado! · PIMENTA DE CHEIRO E SABOR RESTAURANTE E PIZZARIA LTDA · VIAPIAN\xa0...', 'Nostra Casa, o melhor lugar para comer da região. Aqui você encontra a comida mais deliciosa da cidade de Meleiro, SC. Espaço ideal para fazer reuniões de\xa0...', 'Nostra Casa em Meleiro, Santa Catarina. Acesse agora e confira ✆ telefones, endereço e horários de atendimento dessa empresa | Turismo2Rodas.', 'A empresa Nostra Casa, localizada no bairro Estreito, em Meleiro-SC foi fundada em 2004. A atividade principal da empresa é Restaurantes e Similares.']"
SABOR C/ARTE EM GUARAREMA,+55 11 93444-2442,"['https://saborcomarte.negocio.site/', 'https://restaurantguru.com.br/Sabor-com-Arte-Guararema-Guararema', 'https://pt-br.facebook.com/RestauranteSaborComArte/', 'https://www.facebook.com/RestauranteSaborComArte/', 'https://www.tripadvisor.com.br/Restaurant_Review-g1927727-d4528503-Reviews-Sabor_Com_Arte_Em_Guararema-Guararema_State_of_Sao_Paulo.html', 'https://www.apontador.com.br/local/sp/guararema/restaurantes/C401631E52314T3149/sabor_c_arte_em_guararema.html', 'https://cidadeurgente.com/sp/guararema/guia/sabor-c-arte-em-guararema-07066265000131/amp/', '/search?q=SABOR+C/ARTE+EM+GUARAREMA,+GUARAREMA+-+SP&tbm=isch&source=univ&fir=0P_8zMAa-ggXIM%252C6k3plkKqjJ7M7M%252C_%253B4V2iVtzl9uJoDM%252Cnz8y1W-GB-nEhM%252C_%253BsSwD5P9pAw9PrM%252CNXd6aZIZ4H88eM%252C_%253BTieePiMz6n8YVM%252C6k3plkKqjJ7M7M%252C_%253BR0uWEP-JA9osCM%252Cnz8y1W-GB-nEhM%252C_%253BkE5mv0HcxDJyHM%252CI2QkpbV_6kZZ-M%252C_%253BXxEcfOi89o1cXM%252CI2QkpbV_6kZZ-M%252C_%253BUwpVHLxu81hIIM%252Cnz8y1W-GB-nEhM%252C_%253BeBul2zk-wucnGM%252CsG9tdPMoWK53nM%252C_%253BGdff0LTVt-3EPM%252Cnz8y1W-GB-nEhM%252C_&usg=AI4_-kQ9o-DLzt1ZQdCqMg_CYeR02Axlkw&sa=X&ved=2ahUKEwjpo8_k3ZH9AhU_FFkFHenUCr4QjJkEegQILxAC', 'http://cnpj.info/Af-de-Macedo-Sabor-C-Arte-Em-Guararema']","['Restaurante Sabor com Arte em. Guararema · Página · Bar · saborcomarte.negocio.site · Classificação · 4,0 (143 avaliações).', 'Restaurante Sabor com Arte em Guararema, Guararema. 1271 likes · 1259 were here. O Restaurante Sabor com Arte foi inaugurado em 2003, localizado em...', 'Sabor Com Arte Em Guararema, Guararema: Veja 21 dicas e avaliações ... R Coronel Ramalho 407 Centro, Guararema, Estado de São Paulo 08900-000 Brasil +55 11\xa0...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Sabor C/Arte Em Guararema especializado em null localizado em Rua Coronel Ramalho, 407,\xa0...', 'Sabor C/arte Em Guararema em Guararema - SP, São Paulo. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Guia\xa0...', 'Consulta CNPJ da empresa Af de Macedo | Sabor C/Arte Em Guararema. Também ver outro informações: situação cadastral, endereço e contatos da empresa Sabor\xa0...']"
SAPUKAIA BAR E MERCEARIA,NAO DISPONIBILIZADO,"['https://www.instagram.com/casasapucaia/?hl=en', '/search?q=SAPUCAIA+BAR+E+MERCEARIA,+SANTA+TEREZA+DE+GOIAS+-+GO&tbm=isch&source=univ&fir=UX8WSxO815qCEM%252CmmCX921bXhk_1M%252C_%253BerxPH3sCns7RbM%252CcVd85fU-Rpm_FM%252C_%253B45e0eIznbLe2vM%252CmmCX921bXhk_1M%252C_%253B23VS3M8DTsIJaM%252CmmCX921bXhk_1M%252C_%253BffBvNJuUPy23fM%252CGqCiOBG2P8aX6M%252C_%253BJqC-Cqi8Cjk7LM%252CeII4KJ173c4BHM%252C_%253B4GsO98dGoDuI4M%252CWMkdygxgNy9_TM%252C_%253BvM4wKogJFd0QMM%252C49z8EMLZATDdJM%252C_%253BBlGPW9S2bJAwLM%252Cdf1viKAnRtf9hM%252C_%253BjvVxcPdiQhJL9M%252CcVd85fU-Rpm_FM%252C_&usg=AI4_-kQlyaMpskUwKpDRNuMgNLW-O5fY2g&sa=X&ved=2ahUKEwjy25uK3pH9AhUEFVkFHSsbBtYQjJkEegQICRAC', 'https://www.tripadvisor.com.br/Restaurants-g5452994-Santa_Tereza_de_Goias_State_of_Goias.html', 'https://fgtas.rs.gov.br/upload/arquivos/201910/30154543-rede-credenciada-rs-atualizada.pdf', 'http://screencrush.com/spc/?wptouch_switch=mobile&redirect=//blogexon.cf/72screencrush660gWb', 'https://www.adapsbrasil.com.br/wp-content/uploads/2022/05/CONSULTA-ENDERECO-DE-APRESENTACAO-MEDICOS-PELO-BRASIL-BASE.pdf', 'http://www.caixa.gov.br/Downloads/credito-moveiscard/Caixa_credenciados_23.03.2015.pdf', 'https://www.baressp.com.br/bares/pesquisa/?FC=2']","['Morada artística-coletiva, espaço de resistência cultural e afeto Rua Aarão Reis, 63. Santa Teresa - RJ · 86 posts · 1,013 followers · 559 following.', 'Melhores Restaurantes: Santa Tereza de Goiás, GO · 1. Bar e Lanchonete Chega Mais · 2. Restaurante Barraca Pereira · 3. Nana Lanches · 4. Luza Chopp · 5. Restaurante\xa0...', '107 Osmar Nicolini Supermercados Ltda - Avenida Santa Tecla ... 423 Tereza Maria Restaurante E Lancheria Ltda ... Goiás. Santa Cruz do Sul. Padaria.', ""Akti dimis booking com, 1992 mazda 929 fuse diagram, Pilar santa maria estebanez, ... Tennis nuts shoes, Aforismi dubbio d'amore, Mercearia bar campos,\xa0..."", 'Apr 29, 2022 — RUA JOSÉ MARROCOS, S/N - SANTA TEREZA, JUAZEIRO DO NORTE - CEP 63000-000 ... RUA HERMES POZ, S/N - CENTRO - ÁGUA FRIA DE GOIÁS - GO,\xa0...', 'SANTA TEREZ-. INHA DE GOIÁS. GO. NOVO MUNDO MOVEIS E UTILIDADES L. NOVO MUNDO. 0062. 032193108. AV T 63. 01296. BUENO. GOIÂNIA. GO.', 'Avenida Santa Tereza, 55 - Vila Izabel, Campos do Jordão - SP ... Avenida Goiás, 1484 - Barcelona, São Caetano do Sul - SP ... Arlete Bar e Mercearia']"
